,Model,Feature details,RMSE,R^2 train,R^2 test,4 fold - mean,4 fold - std,5 fold - mean,5 fold - std,note,Deploy
0,Multiple Linear Regression,"['DOLocationID', 'payment_type', 'congestion_surcharge', 'total_amount']",0.7236253866196909,0.41091433409451583,0.44445824094705677,0.417096136631791,0.03466874219550384,0.41301935285208985,0.02971645402196813,"test_size = 0.2, num feature = 4","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
1,Multiple Linear Regression,"['payment_type', 'congestion_surcharge', 'total_amount']",0.7240939530963024,0.4099298497146546,0.4437385522028987,0.4161769557749091,0.03471540809658169,0.4121027109864534,0.029837870185872112,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
2,Multiple Linear Regression,"['DOLocationID', 'payment_type', 'total_amount']",0.7350008614378374,0.3957758538694921,0.4268545928520321,0.4000716175409872,0.029103462342492094,0.39542530876821347,0.026263137568651392,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
3,Multiple Linear Regression,"['payment_type', 'total_amount']",0.7375715988865902,0.3914867163280783,0.42283831714229725,0.39557512825634006,0.028731923710818015,0.3908137672143515,0.02631215560810721,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
4,Multiple Linear Regression,"['DOLocationID', 'payment_type', 'congestion_surcharge']",0.752641987754151,0.36743550202267095,0.39901171583500195,0.37628792122824195,0.04293466884117363,0.37320119903916577,0.036430272312448934,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
5,Multiple Linear Regression,"['payment_type', 'congestion_surcharge']",0.7535261395906854,0.36569320280008377,0.3975988874007008,0.3747085233330756,0.04309912564230947,0.3716553513229045,0.036780313653788865,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
6,Multiple Linear Regression,"['DOLocationID', 'payment_type']",0.7746277705587167,0.33632237988117086,0.36338737756154527,0.34379394162106386,0.03940111982684345,0.3408034713799545,0.03467147933404443,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
7,Simple Linear Regression,['payment_type'],0.7799581184005356,0.3273685680781828,0.35459595019594903,0.33509732083314586,0.03998985296209754,0.3322652757674981,0.0364904438622264,"test_size = 0.2, num feature = 1","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
8,Multiple Linear Regression,"['DOLocationID', 'congestion_surcharge', 'total_amount']",0.891413940884041,0.14514419180644045,0.15696042181364467,0.1298893847604038,0.024433504903158907,0.12259300571245839,0.048909778194488544,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
9,Multiple Linear Regression,"['congestion_surcharge', 'total_amount']",0.8935309833093935,0.1407836992329785,0.15295135308172292,0.1254468358836781,0.02659465521119673,0.11805320057726199,0.050224896769250404,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
10,Multiple Linear Regression,"['DOLocationID', 'congestion_surcharge']",0.9160077414075446,0.09999022350424747,0.1098003720706916,0.10078049107599832,0.0217223325998696,0.09689571882676107,0.018782011512932392,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
11,Multiple Linear Regression,"['DOLocationID', 'total_amount']",0.9179435883094742,0.10010226934779831,0.10603378566899824,0.07947262109554537,0.04983740308563992,0.07061541232810123,0.0799633058738433,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
12,Simple Linear Regression,['congestion_surcharge'],0.9188474714542586,0.09409593481624778,0.10427237279914803,0.09510192028122053,0.02115246372412145,0.09126310271475654,0.01821744362648904,"test_size = 0.2, num feature = 1","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
13,Simple Linear Regression,['total_amount'],0.9265548620674317,0.08337733537395131,0.08918243131811421,0.06135859955336748,0.05813569908856247,0.0518158058078968,0.08797397060280698,"test_size = 0.2, num feature = 1","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
14,Simple Linear Regression,['DOLocationID'],0.9573977343506113,0.026888048436557788,0.02753515309758303,0.023831893957591166,0.005562170985662944,0.019710966571841727,0.005897660459093465,"test_size = 0.2, num feature = 1","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
