,Model,Feature details,RMSE,R^2 train,R^2 test,4 fold - mean,4 fold - std,5 fold - mean,5 fold - std,note,Deploy
0,Multiple Linear Regression,"['DOLocationID', 'payment_type', 'congestion_surcharge', 'total_amount']",0.9304463693794928,0.08894394938631889,0.09655466035425031,0.06764488478731187,0.038652423083395525,0.04623218053233551,0.04950914581010652,"test_size = 0.2, num feature = 4","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
1,Multiple Linear Regression,"['DOLocationID', 'congestion_surcharge', 'total_amount']",0.9305460905088975,0.08878261592647974,0.09636099541997212,0.06750208443402325,0.03861400488159362,0.046068816358856624,0.0495724317833154,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
2,Multiple Linear Regression,"['payment_type', 'congestion_surcharge', 'total_amount']",0.9357229584681135,0.08131037721136325,0.08627867414032586,0.061286236364875235,0.0338991535159894,0.038922429987115904,0.04677133648326383,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
3,Multiple Linear Regression,"['congestion_surcharge', 'total_amount']",0.9358235334821535,0.0811499019399683,0.08608224319227409,0.06113855347086797,0.03386054178562949,0.03875888896609601,0.04682099775137998,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
4,Multiple Linear Regression,"['DOLocationID', 'payment_type', 'congestion_surcharge']",0.9359927100727339,0.07787554074333136,0.08575178032183428,0.05759080317885337,0.04467137218917895,0.045979033575600646,0.0525551085906189,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
5,Multiple Linear Regression,"['DOLocationID', 'congestion_surcharge']",0.9362401861335305,0.07744396844638968,0.08526826275516386,0.057181293623984,0.044859686089791025,0.04569326744000883,0.05291687719243947,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
6,Multiple Linear Regression,"['payment_type', 'congestion_surcharge']",0.9424335848602656,0.06826885484370393,0.07312600065329888,0.04943694930644327,0.039043501068489875,0.03773335688952204,0.05032287558888841,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
7,Simple Linear Regression,['congestion_surcharge'],0.9427018089863112,0.06780812417400695,0.07259833408747429,0.04898406034268693,0.03923456233594473,0.03743566861473309,0.050743805527840614,"test_size = 0.2, num feature = 1","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
8,Multiple Linear Regression,"['DOLocationID', 'payment_type', 'total_amount']",0.9596324914971288,0.03473436580671829,0.038987406735917496,0.014216376042968104,0.027920844314511837,-0.017117200205692608,0.07591643727824171,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
9,Multiple Linear Regression,"['DOLocationID', 'total_amount']",0.9597710271516868,0.0344836930584157,0.03870991692666115,0.01397544802307818,0.027854313317271454,-0.017403174744210805,0.07603194550380131,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
10,Multiple Linear Regression,"['DOLocationID', 'payment_type']",0.9646916979274245,0.024137816237424614,0.02882773139207384,0.008120859327005514,0.020355159406160957,-0.013229981015406244,0.04277034702292905,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
11,Simple Linear Regression,['DOLocationID'],0.964989065063106,0.023574772196650717,0.02822890955705004,0.007610195091845656,0.020301719643466287,-0.013633981830272224,0.04251147518131053,"test_size = 0.2, num feature = 1","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
12,Multiple Linear Regression,"['payment_type', 'total_amount']",0.9718916248023246,0.014405629068061088,0.014277045558699908,-0.001930098274793568,0.026477752316129435,-0.036877321549193945,0.08152057200553876,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
13,Simple Linear Regression,['total_amount'],0.9720380748490829,0.014142794651170965,0.013979954719543164,-0.0021917811677566457,0.026418719862109256,-0.03718075453017762,0.08158577566977031,"test_size = 0.2, num feature = 1","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
14,Simple Linear Regression,['payment_type'],0.9786190923839114,0.0006391200761427518,0.0005833980208627132,-0.00901458192029514,0.012240482192521423,-0.03310351936610782,0.03977512151532509,"test_size = 0.2, num feature = 1","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
