,Model,Feature details,RMSE,R^2 train,R^2 test,4 fold - mean,4 fold - std,5 fold - mean,5 fold - std,note,Deploy
0,Polynomial Linear Regression,"['DOLocationID', 'trip_distance', 'fare_amount', 'total_amount']",0.46517417517647913,0.7857327281635984,0.7905636482530104,0.7816528036755146,0.03267483456672846,0.7822162303434358,0.03981541459406869,"test_size = 0.2, Degree = 2, num feature = 4","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
1,Polynomial Linear Regression,"['DOLocationID', 'fare_amount', 'total_amount']",0.4651812778068581,0.7819481935690293,0.7905572525396184,0.7796480602775213,0.03341054355841719,0.7792207613544863,0.04044730254813693,"test_size = 0.2, Degree = 2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
2,Polynomial Linear Regression,"['trip_distance', 'fare_amount', 'total_amount']",0.46694561065368323,0.7816047273826412,0.7889654967904352,0.7780677964801301,0.03244266335290444,0.7787712135193533,0.03916338855688853,"test_size = 0.2, Degree = 2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
3,Polynomial Linear Regression,"['fare_amount', 'total_amount']",0.46768837778399214,0.7776571155197064,0.7882935805803724,0.7758217831636969,0.03355170606358962,0.7754009869322116,0.040320481332468114,"test_size = 0.2, Degree = 2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
4,Polynomial Linear Regression,"['trip_distance', 'total_amount']",0.5712797837854118,0.6616691244501418,0.6841225793458064,0.6498295038483382,0.06989292663111285,0.6483186928924873,0.08802138039957658,"test_size = 0.2, Degree = 3, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
5,Polynomial Linear Regression,"['DOLocationID', 'trip_distance', 'total_amount']",0.5716659227128439,0.6643031776507193,0.6836954198569887,0.6473495384381275,0.07505308887246495,0.6461894820926721,0.09422910189835895,"test_size = 0.2, Degree = 3, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
6,Polynomial Linear Regression,"['trip_distance', 'total_amount']",0.5742965870792418,0.6679395813277795,0.680777611769779,0.6393815043711775,0.08618992987563126,0.6359746856596882,0.10872986470240431,"test_size = 0.2, Degree = 4, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
7,Polynomial Linear Regression,"['DOLocationID', 'trip_distance', 'total_amount']",0.5757059935730349,0.672866014976016,0.6792088537654237,0.6155877863122319,0.12467995526416707,0.6109577842149089,0.15359445513386447,"test_size = 0.2, Degree = 4, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
8,Polynomial Linear Regression,"['DOLocationID', 'trip_distance', 'total_amount']",0.5763616960523327,0.6613297751834687,0.6784777050955957,0.6557290891633271,0.05748552568680046,0.6562341209671343,0.07073561926917912,"test_size = 0.2, Degree = 2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
9,Polynomial Linear Regression,"['trip_distance', 'total_amount']",0.5769794035625686,0.6600300477593531,0.6777881618292249,0.6557091576088747,0.05631934475693882,0.6556457416164199,0.06920931652120502,"test_size = 0.2, Degree = 2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
10,Polynomial Linear Regression,"['DOLocationID', 'trip_distance', 'fare_amount', 'total_amount']",0.6079464269700983,0.8155450500503166,0.6422731878400484,0.7676526204057627,0.03132349839039287,0.7887157922685273,0.03225486535919616,"test_size = 0.2, Degree = 3, num feature = 4","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
11,Polynomial Linear Regression,"['fare_amount', 'total_amount']",0.6137390956390681,0.7932065104623187,0.6354236859898983,0.7698876873481443,0.0245698777798623,0.7705886331024739,0.03593975845748049,"test_size = 0.2, Degree = 3, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
