,Model,Feature details,RMSE,R^2 train,R^2 test,4 fold - mean,4 fold - std,5 fold - mean,5 fold - std,note,Deploy
7,Simple Linear Regression,['total_amount'],0.6218962955475634,0.6057717818702202,0.6256681234753296,0.603363666122982,0.058122166792866116,0.6022820632612289,0.07410723067308339,"test_size = 0.2, num feature = 1","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
6,Multiple Linear Regression,"['DOLocationID', 'total_amount']",0.6217903599068054,0.605982262476845,0.625795642195083,0.6035515780992973,0.05813139533933585,0.6024626590538411,0.07417000754061973,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
5,Multiple Linear Regression,"['trip_distance', 'total_amount']",0.603906607412773,0.6288352182683706,0.6470115995579278,0.6269754025835028,0.05652983747650963,0.6257677443071137,0.07035674251223926,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
4,Multiple Linear Regression,"['DOLocationID', 'trip_distance', 'total_amount']",0.6038704164425761,0.6289534909926949,0.6470539061322655,0.6270660117510605,0.056573541844381854,0.6258500449130325,0.07044366743314665,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
3,Multiple Linear Regression,"['trip_distance', 'fare_amount', 'total_amount']",0.4970728097865072,0.7586925704376924,0.760855230342047,0.756053382986057,0.036787313899006066,0.7554028604326277,0.045503762967052,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
2,Multiple Linear Regression,"['DOLocationID', 'trip_distance', 'fare_amount', 'total_amount']",0.4959076179071563,0.7598449561532059,0.7619750781628682,0.757211200876722,0.0367796438853104,0.7565487232389232,0.045594151748979385,"test_size = 0.2, num feature = 4","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
1,Multiple Linear Regression,"['fare_amount', 'total_amount']",0.49572994390467356,0.7566800712232067,0.7621456069591036,0.7545729312203358,0.03729522323404431,0.753882118076807,0.04588036125982038,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
0,Multiple Linear Regression,"['DOLocationID', 'fare_amount', 'total_amount']",0.4945001456048141,0.7579584125617717,0.7633242732924689,0.7558456058349117,0.03724224064155077,0.755146563815611,0.04593497503305999,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
