,Model,Feature details,RMSE,R^2 train,R^2 test,4 fold - mean,4 fold - std,5 fold - mean,5 fold - std,note,Deploy
5,Multiple Linear Regression,"['trip_distance', 'total_amount']",0.6171717928048248,0.619979179169841,0.6173442806221925,0.6057886058173019,0.10626361060436153,0.6053898370091988,0.12553666277156345,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
4,Multiple Linear Regression,"['DOLocationID', 'trip_distance', 'total_amount']",0.6164877565104363,0.6206588231988441,0.6181920359769156,0.6066160154782528,0.10589678848529686,0.6062100787435591,0.12509872338337888,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
3,Multiple Linear Regression,"['fare_amount', 'total_amount']",0.556108982820912,0.6879288114232308,0.6893181434241953,0.6762051318980697,0.0806066781130317,0.6758683850671917,0.09757492118260015,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
2,Multiple Linear Regression,"['trip_distance', 'fare_amount', 'total_amount']",0.5558821565696536,0.6883926166614935,0.6895715341486381,0.6761387519430414,0.08043646274329058,0.6758033908413874,0.09739718178481875,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
1,Multiple Linear Regression,"['DOLocationID', 'fare_amount', 'total_amount']",0.5546831776342898,0.6893554690189838,0.6909092126192947,0.6778433226195281,0.07999613555454128,0.6774812578359188,0.09681895266528508,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
0,Multiple Linear Regression,"['DOLocationID', 'trip_distance', 'fare_amount', 'total_amount']",0.5544430167842728,0.6898544399186882,0.691176808390129,0.6778592057902084,0.07973899393784929,0.6775021075316199,0.09653420631449912,"test_size = 0.2, num feature = 4","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
