DOLocationID,payment_type,congestion_surcharge,total_amount,tip_amount
185,2.0,0.0,10.3,0.0
247,2.0,0.0,9.3,0.0
126,2.0,0.0,18.8,0.0
60,1.0,0.0,12.3,0.0
136,1.0,0.0,17.3,0.0
185,2.0,0.0,12.8,0.0
20,2.0,0.0,16.8,0.0
241,2.0,0.0,21.8,0.0
78,2.0,0.0,22.3,0.0
69,1.0,0.0,16.8,0.0
248,1.0,0.0,6.8,0.0
168,1.0,0.0,14.8,0.0
250,1.0,0.0,13.8,0.0
136,2.0,0.0,12.8,0.0
242,1.0,0.0,17.8,0.0
242,1.0,0.0,19.8,0.0
169,2.0,0.0,7.8,0.0
136,1.0,0.0,22.8,0.0
168,2.0,0.0,7.8,0.0
174,2.0,0.0,24.8,0.0
174,2.0,0.0,5.8,0.0
69,1.0,0.0,13.3,0.0
174,1.0,0.0,31.0,0.0
247,1.0,0.0,17.8,0.0
213,2.0,0.0,11.8,0.0
182,2.0,0.0,21.3,0.0
169,2.0,0.0,14.8,0.0
159,2.0,0.0,12.3,0.0
167,1.0,0.0,14.8,0.0
168,1.0,0.0,17.8,0.0
69,1.0,0.0,19.56,3.26
247,2.0,0.0,21.8,0.0
208,2.0,0.0,21.3,0.0
213,2.0,0.0,16.3,0.0
168,2.0,0.0,10.8,0.0
247,1.0,0.0,16.8,0.0
3,1.0,0.0,31.12,0.0
69,1.0,0.0,13.56,2.26
126,1.0,0.0,16.8,0.0
119,2.0,0.0,28.8,0.0
168,1.0,0.0,11.75,1.95
168,1.0,0.0,8.5,1.7
159,1.0,0.0,9.8,0.0
159,2.0,0.0,9.3,0.0
159,2.0,0.0,10.8,0.0
47,2.0,0.0,10.3,0.0
250,1.0,0.0,13.3,0.0
18,1.0,0.0,12.3,0.0
250,1.0,0.0,21.8,0.0
3,1.0,0.0,16.8,0.0
126,2.0,0.0,21.3,0.0
250,2.0,0.0,23.3,0.0
47,1.0,0.0,7.8,0.0
259,2.0,0.0,27.3,0.0
159,1.0,0.0,7.24,0.94
18,2.0,0.0,10.8,0.0
174,2.0,0.0,10.3,0.0
69,2.0,0.0,10.8,0.0
159,2.0,0.0,18.3,0.0
69,2.0,0.0,13.3,0.0
167,1.0,0.0,23.0,0.0
168,1.0,0.0,8.76,1.46
94,1.0,0.0,16.8,0.0
69,2.0,0.0,9.8,0.0
69,1.0,0.0,12.8,0.0
159,2.0,0.0,13.3,0.0
248,1.0,0.0,13.8,0.0
182,1.0,0.0,7.0,1.2
119,2.0,0.0,14.3,0.0
213,1.0,0.0,12.96,2.16
60,2.0,0.0,20.8,0.0
250,1.0,0.0,82.42,0.0
69,1.0,0.0,12.36,2.06
126,2.0,0.0,13.8,0.0
200,2.0,0.0,22.6,0.0
18,1.0,0.0,23.36,0.56
136,1.0,0.0,29.8,8.0
168,2.0,0.0,9.3,0.0
51,1.0,0.0,22.3,0.0
18,2.0,0.0,16.3,0.0
69,1.0,0.0,23.0,0.0
159,1.0,0.0,7.8,0.0
18,2.0,0.0,12.3,0.0
69,2.0,0.0,12.8,0.0
78,2.0,0.0,18.3,0.0
20,2.0,0.0,13.8,0.0
168,1.0,0.0,11.16,1.86
247,2.0,0.0,8.3,0.0
213,1.0,0.0,22.71,3.46
51,1.0,0.0,29.0,0.0
119,1.0,0.0,14.76,2.46
69,1.0,0.0,12.8,0.0
51,1.0,0.0,54.8,0.0
242,1.0,0.0,28.11,4.36
242,2.0,0.0,9.3,0.0
254,1.0,0.0,7.3,0.0
136,1.0,0.0,19.3,0.0
69,2.0,0.0,8.8,0.0
69,2.0,0.0,14.3,0.0
242,1.0,0.0,21.8,0.0
185,2.0,0.0,11.8,0.0
69,2.0,0.0,7.3,0.0
159,2.0,0.0,10.8,0.0
18,2.0,0.0,20.8,0.0
136,2.0,0.0,22.3,0.0
47,2.0,0.0,17.3,0.0
254,1.0,0.0,22.3,0.0
69,2.0,0.0,6.3,0.0
242,2.0,0.0,10.3,0.0
250,2.0,0.0,8.3,0.0
159,2.0,0.0,14.3,0.0
78,3.0,0.0,13.8,0.0
167,2.0,0.0,10.3,0.0
159,1.0,0.0,23.0,0.0
168,2.0,0.0,8.3,0.0
119,2.0,0.0,21.8,0.0
247,2.0,0.0,3.3,0.0
18,2.0,0.0,16.8,0.0
220,1.0,0.0,19.32,3.22
235,2.0,0.0,16.8,0.0
69,2.0,0.0,12.8,0.0
235,2.0,0.0,19.3,0.0
241,2.0,0.0,16.8,0.0
94,2.0,0.0,15.8,0.0
185,2.0,0.0,7.3,0.0
81,1.0,0.0,15.42,0.0
213,2.0,0.0,16.8,0.0
159,2.0,0.0,22.3,0.0
241,2.0,0.0,10.8,0.0
51,1.0,0.0,13.8,0.0
220,2.0,0.0,16.8,0.0
136,2.0,0.0,5.3,0.0
235,2.0,0.0,22.3,0.0
69,2.0,0.0,14.8,0.0
235,2.0,0.0,6.3,0.0
248,2.0,0.0,62.3,0.0
208,2.0,0.0,25.8,0.0
167,1.0,0.0,12.8,0.0
213,1.0,0.0,35.12,0.0
69,2.0,0.0,13.3,0.0
247,1.0,0.0,4.8,0.0
69,2.0,0.0,12.3,0.0
167,2.0,0.0,11.8,0.0
185,2.0,0.0,22.3,0.0
159,2.0,0.0,9.8,0.0
69,2.0,0.0,13.8,0.0
169,2.0,0.0,8.0,0.0
167,2.0,0.0,10.3,0.0
159,2.0,0.0,6.8,0.0
47,2.0,0.0,7.3,0.0
242,1.0,0.0,17.3,0.0
47,1.0,0.0,14.0,2.2
169,1.0,0.0,65.8,0.0
159,2.0,0.0,14.3,0.0
235,1.0,0.0,13.8,0.0
69,2.0,0.0,4.3,0.0
168,1.0,0.0,8.3,0.0
18,2.0,0.0,19.8,0.0
81,1.0,0.0,30.8,0.0
247,2.0,0.0,14.8,0.0
159,2.0,0.0,13.3,0.0
159,2.0,0.0,6.8,0.0
168,2.0,0.0,7.3,0.0
174,2.0,0.0,25.3,0.0
242,1.0,0.0,13.3,0.0
126,2.0,0.0,18.3,0.0
69,1.0,0.0,8.3,2.0
250,1.0,0.0,12.36,2.06
212,1.0,0.0,97.42,0.0
18,1.0,0.0,8.19,1.89
247,2.0,0.0,9.3,0.0
168,2.0,0.0,7.3,0.0
208,1.0,0.0,21.3,0.0
174,1.0,0.0,34.1,6.0
32,2.0,0.0,17.3,0.0
60,2.0,0.0,22.8,0.0
147,1.0,0.0,13.3,0.0
242,2.0,0.0,10.3,0.0
78,2.0,0.0,10.3,0.0
185,1.0,0.0,9.8,2.0
20,1.0,0.0,15.3,3.5
51,1.0,0.0,15.8,0.0
119,1.0,0.0,13.8,0.0
248,2.0,0.0,16.0,0.0
159,2.0,0.0,8.0,0.0
119,2.0,0.0,8.3,0.0
47,2.0,0.0,14.3,0.0
182,1.0,0.0,27.96,4.66
220,2.0,0.0,4.8,0.0
213,1.0,0.0,21.8,0.0
