DOLocationID,payment_type,congestion_surcharge,total_amount,tip_amount
265,1.0,0.0,15.3,0.0
264,1.0,0.0,53.0,0.0
264,1.0,0.0,14.8,7.0
265,1.0,2.75,103.8,17.3
264,1.0,0.0,8.75,1.45
264,2.0,0.0,11.8,0.0
265,1.0,0.0,37.6,1.0
264,1.0,0.0,12.0,1.2
265,2.0,0.0,29.3,0.0
264,1.0,0.0,15.3,0.0
265,1.0,0.0,179.16,29.86
264,1.0,0.0,4.3,0.0
264,2.0,0.0,22.3,0.0
265,2.0,0.0,73.8,0.0
265,2.0,0.0,107.92,0.0
264,1.0,0.0,36.36,6.06
264,1.0,0.0,8.76,1.46
264,1.0,0.0,12.3,0.0
264,1.0,0.0,25.3,0.0
264,1.0,0.0,10.3,0.0
264,1.0,0.0,60.36,10.06
264,1.0,0.0,10.38,2.08
265,2.0,2.75,139.5,0.0
265,2.0,0.0,50.3,0.0
265,1.0,0.0,43.5,8.7
265,1.0,0.0,38.3,5.0
265,1.0,0.0,21.8,0.0
264,1.0,0.0,7.3,0.0
265,1.0,0.0,33.06,5.51
264,2.0,0.0,25.3,0.0
264,2.0,0.0,3.3,0.0
264,1.0,0.0,69.96,11.66
264,2.0,0.0,3.3,0.0
264,1.0,0.0,6.9,3.6
265,1.0,0.0,23.8,0.0
265,2.0,0.0,35.8,0.0
264,2.0,0.0,27.3,0.0
264,1.0,0.0,9.95,1.65
265,1.0,0.0,33.5,6.7
265,1.0,0.0,20.3,0.0
264,1.0,0.0,15.8,0.0
265,2.0,0.0,18.8,0.0
264,1.0,0.0,54.8,0.0
265,2.0,0.0,25.3,0.0
265,1.0,0.0,61.8,1.0
264,1.0,0.0,15.0,1.7
264,1.0,0.0,8.3,0.0
264,3.0,0.0,8.0,0.0
264,2.0,0.0,8.0,0.0
265,1.0,0.0,22.3,2.0
265,2.0,0.0,12.8,0.0
265,2.0,0.0,37.3,0.0
264,1.0,0.0,33.06,5.51
264,2.0,0.0,5.8,0.0
264,1.0,0.0,20.0,0.0
265,2.0,0.0,37.3,0.0
265,1.0,0.0,63.05,0.0
265,2.0,0.0,25.3,0.0
265,2.0,0.0,5.3,0.0
265,1.0,0.0,56.92,0.0
264,2.0,0.0,20.05,0.0
264,1.0,0.0,29.0,0.0
265,2.0,0.0,30.3,0.0
264,1.0,0.0,16.0,0.0
264,2.0,0.0,8.8,0.0
265,1.0,0.0,30.8,0.0
265,1.0,0.0,26.8,3.0
265,1.0,0.0,51.3,0.0
265,1.0,0.0,36.38,3.13
265,2.0,0.0,31.8,0.0
265,2.0,0.0,30.3,0.0
264,1.0,0.0,26.76,4.46
264,1.0,0.0,43.0,0.0
264,2.0,0.0,11.8,0.0
265,2.0,0.0,19.8,0.0
264,1.0,0.0,14.0,0.0
264,2.0,0.0,4.8,0.0
265,2.0,0.0,89.54,0.0
264,1.0,0.0,42.55,0.0
264,2.0,0.0,3.3,0.0
264,1.0,0.0,39.96,6.66
265,1.0,0.0,23.3,0.0
264,1.0,0.0,12.36,2.06
265,1.0,0.0,17.3,0.0
264,2.0,0.0,7.3,0.0
265,1.0,0.0,19.3,0.0
265,2.0,0.0,13.8,0.0
264,1.0,0.0,8.0,1.0
264,1.0,0.0,15.55,1.0
264,2.0,0.0,4.8,0.0
264,2.0,0.0,4.8,0.0
265,1.0,0.0,23.3,0.0
265,1.0,0.0,7.8,0.0
265,1.0,0.0,34.3,0.0
265,2.0,0.0,25.0,0.0
265,1.0,0.0,84.0,14.0
265,1.0,0.0,62.23,5.48
264,1.0,0.0,7.3,0.0
265,1.0,0.0,22.8,3.0
264,1.0,0.0,6.0,1.2
264,1.0,0.0,16.0,0.0
264,1.0,0.0,65.31,10.56
264,2.0,0.0,8.3,0.0
265,2.0,0.0,50.3,0.0
264,1.0,0.0,31.55,3.0
265,1.0,0.0,36.3,4.0
264,1.0,0.0,47.0,0.0
264,1.0,0.0,36.55,1.0
265,2.0,0.0,40.55,0.0
265,1.0,0.0,42.96,7.16
265,1.0,0.0,115.86,19.31
264,1.0,0.0,14.0,0.0
264,1.0,0.0,12.39,0.09
264,2.0,0.0,6.3,0.0
265,2.0,0.0,20.0,0.0
265,1.0,0.0,66.8,0.0
264,1.0,0.0,27.0,0.0
265,2.0,0.0,37.3,0.0
265,1.0,0.0,37.3,0.0
264,2.0,0.0,8.8,0.0
265,2.0,0.0,79.55,0.0
264,2.0,0.0,10.0,0.0
264,1.0,0.0,20.16,3.36
265,1.0,0.0,47.0,0.0
265,1.0,0.0,23.91,3.66
264,1.0,0.0,14.3,0.0
265,2.0,0.0,91.8,0.0
264,1.0,0.0,21.96,3.66
264,2.0,0.0,18.3,0.0
264,1.0,0.0,12.3,0.0
265,1.0,0.0,46.54,10.74
265,1.0,0.0,34.3,0.0
264,1.0,0.0,12.8,0.0
264,1.0,0.0,5.8,2.0
264,2.0,0.0,3.8,0.0
264,1.0,0.0,7.0,0.0
265,1.0,0.0,36.36,6.06
265,2.0,0.0,49.3,0.0
265,1.0,0.0,30.96,5.16
265,1.0,0.0,87.3,5.0
264,1.0,0.0,8.0,0.7
264,1.0,0.0,9.49,2.19
264,1.0,0.0,48.06,8.01
264,1.0,0.0,14.0,0.0
264,1.0,0.0,35.0,0.0
264,2.0,0.0,13.3,0.0
264,1.0,0.0,11.76,1.96
265,2.0,0.0,35.3,0.0
264,1.0,0.0,81.62,16.32
264,2.0,0.0,10.0,0.0
265,1.0,0.0,7.3,0.0
264,2.0,0.0,52.8,0.0
265,1.0,0.0,64.31,0.01
264,1.0,0.0,14.46,2.41
264,1.0,0.0,10.3,0.0
265,2.0,0.0,34.8,0.0
264,2.0,0.0,36.05,0.0
264,2.0,0.0,24.3,0.0
264,1.0,0.0,20.0,0.0
265,1.0,0.0,83.46,13.91
264,2.0,0.0,6.8,0.0
264,2.0,0.0,3.3,0.0
264,1.0,0.0,26.39,6.09
264,1.0,0.0,47.8,7.0
264,2.0,0.0,16.8,0.0
265,1.0,0.0,45.36,7.56
265,2.0,0.0,14.8,0.0
264,2.0,0.0,16.3,0.0
265,1.0,0.0,40.8,2.0
264,1.0,2.75,21.65,3.6
264,2.0,0.0,20.3,0.0
265,1.0,0.0,35.8,0.0
265,1.0,0.0,46.3,0.0
265,1.0,0.0,29.8,0.0
265,2.0,0.0,4.8,0.0
265,2.0,0.0,41.05,0.0
265,1.0,0.0,36.96,6.16
264,2.0,0.0,7.8,0.0
264,2.0,0.0,6.8,0.0
264,1.0,0.0,9.36,1.56
264,2.0,0.0,52.8,0.0
264,1.0,0.0,10.3,0.0
265,1.0,0.0,48.96,8.16
265,2.0,0.0,43.3,0.0
265,2.0,0.0,57.3,0.0
265,2.0,0.0,98.8,0.0
265,1.0,0.0,89.16,14.86
264,1.0,0.0,40.3,5.0
265,1.0,0.0,32.76,5.46
264,2.0,0.0,4.8,0.0
264,1.0,0.0,12.36,2.06
264,1.0,0.0,8.3,5.0
265,1.0,0.0,20.0,0.0
265,1.0,0.0,30.36,5.06
264,2.0,0.0,25.69,0.0
264,1.0,0.0,18.0,0.0
264,1.0,0.0,41.01,9.46
265,2.0,0.0,118.55,0.0
264,2.0,0.0,12.3,0.0
264,2.0,0.0,3.3,0.0
264,2.0,0.0,6.8,0.0
264,1.0,0.0,20.3,0.0
265,1.0,0.0,43.26,3.76
265,2.0,0.0,26.8,0.0
265,2.0,0.0,24.3,0.0
265,1.0,0.0,43.29,9.99
265,2.0,0.0,39.3,0.0
265,2.0,0.0,30.1,0.0
265,1.0,0.0,34.8,5.0
264,1.0,0.0,13.56,2.26
264,1.0,0.0,45.3,5.0
264,2.0,0.0,14.8,0.0
265,1.0,0.0,30.3,1.0
265,2.0,0.0,44.1,0.0
265,1.0,0.0,47.3,0.0
265,2.0,0.0,59.1,0.0
265,2.0,0.0,155.79,0.0
265,2.0,0.0,29.8,0.0
265,1.0,0.0,33.8,3.0
265,1.0,0.0,27.36,4.56
264,2.0,0.0,41.8,0.0
264,2.0,0.0,52.8,0.0
265,2.0,0.0,28.3,0.0
265,1.0,2.75,119.05,0.0
265,1.0,0.0,200.46,33.41
264,1.0,0.0,9.96,1.66
265,1.0,0.0,84.89,19.59
265,1.0,0.0,91.3,12.0
264,2.0,0.0,52.8,0.0
265,1.0,2.75,104.46,17.41
265,1.0,0.0,77.15,12.85
265,1.0,0.0,58.92,0.0
264,2.0,0.0,35.8,0.0
264,1.0,0.0,30.93,0.0
264,2.0,0.0,3.3,0.0
264,1.0,0.0,15.18,0.88
264,1.0,0.0,3.81,0.01
264,1.0,0.0,25.31,0.01
265,2.0,0.0,114.55,0.0
265,2.0,0.0,27.8,0.0
265,1.0,0.0,59.92,0.0
265,2.0,0.0,25.3,0.0
264,1.0,0.0,33.41,1.11
265,1.0,0.0,63.44,14.64
265,1.0,0.0,100.8,5.0
264,1.0,0.0,50.3,0.0
264,2.0,0.0,8.3,0.0
265,2.0,0.0,30.8,0.0
264,1.0,0.0,41.99,9.69
265,2.0,2.75,52.8,0.0
265,2.0,0.0,25.3,0.0
264,2.0,0.0,25.3,0.0
265,1.0,0.0,21.91,1.11
264,1.0,0.0,11.0,1.0
265,1.0,0.0,23.5,4.7
265,1.0,0.0,97.86,16.31
265,1.0,0.0,39.36,6.56
265,2.0,0.0,14.3,0.0
265,2.0,0.0,25.8,0.0
265,2.0,0.0,153.8,0.0
265,1.0,0.0,87.3,5.0
264,1.0,0.0,65.3,25.0
265,1.0,0.0,50.16,8.36
264,1.0,0.0,10.3,0.0
265,2.0,0.0,37.8,0.0
265,1.0,0.0,25.3,0.0
264,1.0,0.0,14.3,1.0
265,2.0,0.0,24.8,0.0
265,2.0,0.0,25.8,0.0
264,2.0,0.0,19.8,0.0
265,2.0,0.0,38.6,0.0
264,1.0,0.0,8.4,1.1
265,2.0,0.0,87.3,0.0
265,1.0,0.0,40.3,15.0
265,2.0,0.0,80.8,0.0
264,1.0,0.0,11.16,1.86
264,1.0,0.0,14.76,2.46
265,1.0,0.0,95.8,0.0
264,2.0,0.0,15.8,0.0
264,2.0,0.0,9.8,0.0
264,2.0,0.0,8.3,0.0
264,1.0,0.0,6.5,1.5
264,1.0,0.0,40.0,0.0
265,1.0,2.75,93.05,0.0
264,2.0,0.0,9.8,0.0
264,1.0,0.0,15.3,0.0
264,1.0,0.0,19.56,3.26
265,2.0,0.0,75.3,0.0
264,4.0,0.0,12.3,0.0
264,2.0,0.0,12.3,0.0
264,1.0,0.0,43.3,3.0
265,2.0,0.0,18.3,0.0
264,1.0,0.0,12.36,2.06
264,2.0,0.0,8.3,0.0
264,1.0,0.0,34.3,0.0
265,2.0,0.0,160.3,0.0
265,2.0,0.0,28.8,0.0
265,1.0,0.0,127.3,5.0
265,1.0,0.0,21.3,0.0
265,1.0,0.0,128.76,21.46
265,1.0,0.0,27.96,4.66
265,2.0,0.0,40.3,0.0
264,1.0,0.0,15.8,0.0
264,2.0,0.0,6.8,0.0
264,1.0,0.0,11.3,1.0
264,2.0,0.0,52.8,0.0
264,1.0,0.0,14.0,2.0
265,1.0,0.0,19.8,0.0
264,1.0,0.0,7.0,0.0
264,1.0,0.0,17.76,2.96
265,2.0,0.0,130.67,0.0
265,2.0,0.0,33.3,0.0
265,2.0,0.0,71.0,0.0
265,2.0,0.0,22.55,0.0
264,1.0,0.0,85.3,5.0
264,2.0,0.0,35.3,0.0
265,2.0,0.0,6.3,0.0
264,1.0,0.0,10.6,0.0
264,1.0,0.0,45.35,7.55
265,1.0,0.0,24.8,0.0
264,1.0,0.0,62.3,0.0
264,1.0,0.0,33.0,0.0
264,1.0,0.0,20.0,0.0
264,2.0,0.0,3.8,0.0
264,1.0,0.0,16.64,3.84
264,1.0,0.0,15.95,2.65
264,1.0,0.0,14.69,3.39
265,2.0,0.0,26.8,0.0
264,1.0,0.0,11.0,2.2
264,2.0,0.0,3.8,0.0
265,2.0,0.0,30.8,0.0
264,1.0,0.0,8.38,1.08
265,1.0,0.0,43.75,2.0
265,4.0,0.0,11.75,0.0
264,1.0,0.0,14.15,2.35
264,1.0,0.0,10.3,0.0
265,1.0,0.0,116.46,19.41
265,1.0,0.0,84.96,14.16
265,1.0,0.0,50.16,8.36
265,2.0,0.0,50.3,0.0
264,1.0,0.0,14.76,2.46
265,1.0,0.0,33.8,0.0
265,1.0,0.0,101.1,5.0
265,1.0,0.0,42.8,0.0
265,1.0,2.75,157.32,26.22
264,1.0,0.0,48.36,8.06
264,1.0,0.0,120.36,20.06
265,2.0,2.75,82.55,0.0
265,1.0,2.75,74.05,1.0
265,2.0,0.0,25.6,0.0
264,1.0,0.0,6.0,0.0
264,1.0,0.0,7.56,1.26
265,3.0,0.0,4.3,0.0
265,2.0,0.0,4.3,0.0
265,1.0,0.0,39.96,6.66
264,1.0,0.0,85.56,14.26
265,2.0,0.0,30.3,0.0
265,1.0,0.0,203.46,33.91
265,1.0,0.0,30.06,5.01
264,1.0,0.0,10.3,0.0
265,1.0,0.0,34.3,0.0
264,1.0,0.0,13.53,1.23
265,2.0,0.0,25.3,0.0
264,1.0,0.0,48.42,8.07
264,2.0,0.0,15.83,0.0
265,2.0,2.75,110.7,0.0
264,2.0,0.0,25.05,0.0
265,2.0,0.0,86.8,0.0
264,1.0,0.0,10.38,2.08
264,1.0,0.0,20.3,2.5
264,1.0,0.0,4.29,0.99
264,1.0,0.0,54.36,9.06
264,2.0,0.0,14.3,0.0
265,1.0,0.0,20.3,0.0
265,2.0,0.0,25.0,0.0
264,1.0,0.0,39.3,4.0
265,1.0,0.0,40.0,0.0
265,2.0,0.0,24.3,0.0
265,1.0,0.0,39.8,5.5
265,2.0,0.0,81.42,0.0
264,1.0,0.0,9.49,2.19
265,2.0,0.0,76.92,0.0
264,1.0,0.0,44.12,8.82
265,1.0,0.0,29.16,4.86
265,2.0,0.0,53.8,0.0
265,2.0,0.0,26.3,0.0
264,2.0,0.0,6.3,0.0
264,2.0,0.0,11.3,0.0
264,1.0,0.0,25.3,0.0
264,1.0,0.0,6.8,3.0
264,1.0,0.0,15.36,2.56
265,1.0,0.0,42.75,1.0
265,1.0,0.0,38.1,1.0
264,2.0,0.0,9.3,0.0
264,2.0,0.0,13.8,0.0
265,1.0,0.0,58.42,0.0
264,1.0,0.0,35.3,0.0
264,1.0,0.0,23.0,0.0
265,1.0,0.0,25.8,0.0
265,1.0,0.0,60.84,14.04
264,2.0,0.0,5.3,0.0
264,2.0,0.0,5.3,0.0
265,1.0,0.0,50.55,0.0
265,1.0,0.0,56.92,0.0
264,3.0,0.0,3.3,0.0
264,2.0,0.0,3.3,0.0
265,1.0,0.0,35.8,5.0
265,1.0,0.0,19.3,0.0
265,2.0,0.0,74.04,0.0
265,1.0,0.0,48.35,8.05
264,2.0,0.0,3.3,0.0
264,1.0,0.0,14.4,2.4
265,2.0,0.0,22.3,0.0
264,2.0,0.0,9.3,0.0
264,1.0,0.0,19.86,3.31
265,1.0,0.0,115.69,23.14
265,2.0,0.0,18.3,0.0
265,2.0,0.0,19.8,0.0
265,2.0,0.0,35.6,0.0
265,2.0,0.0,66.3,0.0
264,2.0,0.0,57.3,0.0
265,1.0,0.0,37.56,6.26
264,2.0,0.0,9.8,0.0
265,1.0,0.0,33.3,0.0
265,1.0,0.0,40.8,0.0
264,1.0,0.0,90.3,10.0
264,2.0,0.0,7.0,0.0
264,2.0,0.0,8.3,0.0
264,2.0,0.0,8.8,0.0
264,1.0,0.0,36.0,6.0
265,1.0,0.0,50.3,0.0
265,2.0,0.0,32.05,0.0
265,2.0,0.0,11.8,0.0
265,2.0,0.0,28.8,0.0
264,1.0,0.0,47.55,3.5
265,1.0,0.0,77.92,0.0
265,2.0,0.0,78.17,0.0
264,1.0,0.0,10.3,0.0
264,1.0,0.0,12.36,2.06
265,2.0,2.75,97.55,0.0
265,1.0,0.0,38.3,4.0
264,1.0,0.0,31.86,5.31
264,1.0,0.0,40.0,0.0
265,1.0,0.0,21.96,3.66
265,1.0,0.0,64.5,12.9
264,2.0,0.0,21.8,0.0
264,1.0,0.0,12.0,0.0
265,1.0,0.0,116.09,26.79
264,1.0,0.0,25.0,0.0
264,3.0,0.0,3.3,0.0
264,2.0,0.0,3.3,0.0
265,1.0,0.0,72.55,10.0
265,2.0,0.0,15.3,0.0
265,1.0,0.0,161.15,26.85
264,1.0,0.0,7.3,0.0
265,1.0,0.0,9.8,0.0
265,1.0,0.0,13.3,0.0
265,2.0,0.0,5.3,0.0
265,1.0,0.0,75.05,0.0
264,2.0,0.0,110.8,0.0
264,1.0,0.0,10.3,0.0
264,2.0,0.0,30.3,0.0
265,2.0,0.0,4.3,0.0
265,2.0,0.0,33.8,0.0
265,2.0,0.0,34.8,0.0
265,2.0,0.0,55.92,0.0
265,1.0,0.0,61.26,10.21
264,1.0,0.0,59.28,7.73
264,1.0,0.0,26.8,0.0
264,2.0,0.0,4.8,0.0
265,2.0,0.0,25.3,0.0
264,1.0,0.0,40.3,0.0
265,2.0,0.0,9.3,0.0
264,1.0,0.0,12.8,0.5
265,2.0,0.0,25.8,0.0
265,2.0,0.0,32.3,0.0
265,2.0,0.0,70.3,0.0
265,2.0,0.0,40.1,0.0
264,1.0,0.0,26.3,0.0
265,2.0,0.0,136.29,0.0
265,1.0,0.0,36.3,0.0
265,2.0,0.0,25.5,0.0
265,1.0,0.0,66.12,11.02
264,1.0,0.0,14.75,0.7
265,1.0,0.0,73.3,0.0
265,2.0,0.0,9.8,0.0
265,3.0,0.0,4.3,0.0
265,2.0,0.0,4.3,0.0
265,2.0,0.0,28.8,0.0
265,1.0,0.0,55.3,0.0
264,2.0,0.0,6.3,0.0
265,1.0,0.0,34.56,5.76
264,1.0,0.0,12.96,2.16
265,2.0,0.0,11.3,0.0
264,1.0,0.0,20.3,8.0
265,1.0,0.0,32.8,1.0
264,1.0,0.0,12.8,9.0
265,2.0,0.0,50.0,0.0
264,2.0,0.0,27.16,0.0
264,1.0,0.0,20.0,0.0
264,1.0,0.0,12.0,0.0
265,1.0,0.0,30.96,5.16
265,1.0,0.0,34.8,0.0
264,1.0,0.0,8.0,0.7
265,1.0,0.0,63.56,0.01
265,2.0,0.0,43.3,0.0
265,1.0,0.0,41.3,1.0
265,1.0,0.0,44.3,5.0
265,1.0,0.0,28.8,0.0
265,1.0,0.0,33.3,0.0
264,1.0,2.75,36.05,4.0
265,1.0,0.0,13.3,0.0
264,2.0,0.0,21.8,0.0
264,2.0,0.0,13.3,0.0
265,1.0,0.0,41.3,2.5
264,1.0,0.0,12.0,0.0
265,2.0,0.0,45.8,0.0
264,2.0,0.0,14.8,0.0
265,2.0,0.0,25.3,0.0
264,1.0,0.0,108.36,18.06
264,1.0,0.0,22.3,2.0
264,1.0,0.0,10.3,0.0
265,1.0,0.0,41.76,6.96
265,2.0,0.0,20.3,0.0
265,2.0,0.0,30.3,0.0
264,2.0,0.0,13.3,0.0
264,1.0,0.0,12.36,2.06
264,1.0,0.0,10.3,0.0
265,2.0,0.0,46.8,0.0
264,2.0,0.0,10.0,0.0
265,1.0,0.0,48.96,8.16
265,1.0,0.0,101.3,25.0
265,2.0,0.0,57.8,0.0
264,1.0,0.0,31.0,0.0
265,1.0,2.75,46.2,4.4
264,1.0,0.0,29.46,4.91
264,1.0,0.0,3.38,0.08
265,1.0,0.0,12.36,2.06
264,1.0,0.0,18.66,3.11
265,2.0,0.0,31.3,0.0
265,1.0,2.75,60.8,8.0
264,1.0,0.0,43.0,0.0
265,2.0,0.0,83.42,0.0
264,2.0,0.0,28.25,0.0
264,2.0,0.0,13.3,0.0
265,2.0,0.0,28.8,0.0
265,1.0,0.0,31.0,0.0
265,1.0,0.0,105.92,10.0
264,2.0,0.0,14.8,0.0
264,2.0,0.0,53.05,0.0
264,2.0,0.0,29.05,0.0
265,2.0,0.0,49.3,0.0
265,2.0,0.0,30.0,0.0
265,1.0,0.0,32.76,5.46
264,2.0,0.0,54.8,0.0
265,1.0,0.0,7.8,0.0
264,1.0,0.0,6.62,1.32
264,1.0,0.0,12.85,2.55
264,1.0,0.0,12.3,1.5
265,2.0,0.0,27.3,0.0
264,1.0,0.0,3.3,0.0
264,1.0,0.0,17.3,5.0
265,2.0,0.0,27.8,0.0
264,1.0,0.0,42.36,7.06
264,2.0,0.0,8.3,0.0
264,1.0,0.0,15.96,2.66
265,1.0,0.0,29.8,0.0
264,1.0,0.0,15.0,0.0
265,1.0,0.0,38.16,6.36
264,3.0,0.0,17.3,0.0
264,2.0,0.0,17.3,0.0
264,1.0,0.0,27.8,1.0
264,1.0,0.0,10.8,7.0
264,2.0,0.0,3.8,0.0
265,1.0,2.75,129.96,21.66
264,2.0,0.0,7.3,0.0
264,2.0,0.0,7.8,0.0
265,1.0,0.0,56.3,0.0
265,1.0,2.75,139.65,0.15
265,1.0,2.75,92.69,21.39
264,2.0,0.0,30.3,0.0
265,2.0,0.0,67.8,0.0
265,2.0,0.0,30.3,0.0
264,2.0,0.0,3.8,0.0
265,2.0,0.0,25.3,0.0
264,1.0,0.0,8.76,1.46
265,1.0,0.0,52.8,8.0
264,2.0,0.0,10.8,0.0
264,2.0,0.0,3.8,0.0
264,1.0,0.0,20.0,0.0
265,1.0,0.0,57.92,0.0
265,1.0,0.0,11.44,2.64
264,1.0,0.0,9.55,2.25
265,1.0,0.0,39.3,2.0
264,2.0,0.0,7.3,0.0
265,1.0,0.0,14.76,2.46
264,1.0,0.0,15.0,0.0
264,1.0,0.0,25.0,0.0
264,1.0,0.0,11.16,1.86
265,1.0,0.0,27.8,4.0
265,1.0,0.0,57.42,0.0
265,1.0,0.0,27.25,0.0
264,1.0,0.0,20.0,0.0
264,1.0,0.0,31.3,5.0
264,1.0,0.0,9.96,1.66
265,1.0,0.0,21.8,0.0
265,1.0,0.0,39.96,6.66
264,3.0,0.0,3.3,0.0
264,1.0,0.0,3.3,0.0
265,1.0,0.0,106.01,24.46
265,1.0,0.0,70.15,8.9
265,1.0,0.0,49.56,8.26
265,2.0,0.0,50.3,0.0
265,2.0,0.0,33.3,0.0
264,1.0,0.0,16.85,0.8
265,1.0,0.0,28.8,0.0
265,1.0,0.0,50.02,6.27
265,1.0,0.0,40.56,6.76
264,2.0,0.0,8.3,0.0
264,2.0,0.0,8.3,0.0
265,2.0,0.0,10.3,0.0
264,1.0,0.0,22.06,0.0
265,2.0,0.0,16.8,0.0
265,1.0,0.0,103.8,10.0
264,1.0,0.0,35.42,0.0
264,2.0,0.0,12.3,0.0
264,2.0,0.0,27.53,0.0
265,2.0,0.0,62.42,0.0
264,2.0,0.0,4.3,0.0
265,2.0,0.0,26.8,0.0
265,1.0,0.0,81.96,13.66
265,1.0,0.0,75.8,0.0
265,2.0,0.0,15.3,0.0
264,2.0,0.0,12.3,0.0
264,2.0,0.0,18.8,0.0
264,1.0,0.0,4.3,0.0
264,2.0,0.0,23.3,0.0
265,2.0,0.0,74.8,0.0
265,1.0,0.0,51.62,10.32
265,1.0,0.0,40.8,2.0
265,2.0,0.0,22.3,0.0
265,2.0,0.0,17.3,0.0
265,2.0,0.0,49.2,0.0
265,2.0,0.0,46.64,0.0
265,2.0,0.0,43.8,0.0
265,2.0,0.0,25.64,0.0
264,2.0,0.0,57.67,0.0
264,2.0,0.0,40.2,0.0
264,2.0,0.0,22.29,0.0
264,2.0,0.0,11.57,0.0
265,2.0,0.0,43.0,0.0
265,2.0,0.0,25.6,0.0
265,2.0,0.0,43.21,0.0
265,2.0,0.0,29.59,0.0
265,2.0,0.0,55.2,0.0
265,2.0,0.0,45.76,0.0
265,2.0,0.0,54.12,0.0
265,2.0,0.0,45.32,0.0
265,2.0,0.0,43.21,0.0
265,2.0,0.0,34.2,0.0
265,2.0,0.0,43.21,0.0
265,2.0,0.0,23.71,0.0
265,2.0,0.0,39.5,0.0
265,2.0,0.0,22.78,0.0
265,2.0,0.0,67.34,0.0
265,2.0,0.0,62.44,0.0
265,2.0,0.0,43.21,0.0
265,2.0,0.0,18.69,0.0
265,2.0,0.0,24.52,0.0
265,2.0,0.0,11.91,0.0
265,2.0,0.0,30.11,0.0
265,2.0,0.0,16.35,0.0
265,2.0,0.0,49.2,0.0
265,2.0,0.0,31.97,0.0
265,2.0,0.0,36.11,0.0
265,2.0,0.0,33.4,0.0
265,2.0,0.0,43.21,0.0
265,2.0,0.0,16.14,0.0
265,2.0,0.0,49.2,0.0
265,2.0,0.0,29.28,0.0
265,2.0,0.0,43.21,0.0
265,2.0,0.0,15.92,0.0
265,2.0,0.0,43.21,0.0
265,2.0,0.0,32.29,0.0
265,2.0,0.0,72.67,0.0
265,2.0,0.0,66.39,0.0
265,2.0,0.0,65.86,0.0
265,2.0,0.0,38.69,0.0
264,2.0,0.0,52.4,0.0
264,2.0,0.0,31.23,0.0
265,2.0,0.0,39.5,0.0
265,2.0,0.0,21.61,0.0
264,2.0,0.0,46.5,0.0
264,2.0,0.0,31.32,0.0
265,2.0,0.0,17.59,0.0
265,2.0,0.0,24.9,0.0
265,2.0,0.0,21.24,0.0
265,2.0,0.0,43.8,0.0
265,2.0,0.0,14.75,0.0
265,2.0,0.0,43.21,0.0
265,2.0,0.0,8.3,0.0
265,2.0,0.0,24.52,0.0
264,2.0,0.0,32.35,0.0
264,2.0,0.0,49.2,0.0
265,2.0,0.0,46.05,0.0
265,2.0,0.0,65.86,0.0
265,2.0,0.0,18.24,0.0
265,2.0,0.0,24.52,0.0
265,2.0,0.0,23.58,0.0
265,2.0,0.0,43.0,0.0
265,2.0,0.0,59.3,0.0
265,2.0,0.0,62.7,0.0
265,1.0,0.0,66.14,7.09
265,2.0,0.0,48.18,0.0
265,2.0,0.0,58.74,0.0
265,2.0,0.0,66.14,0.0
265,2.0,0.0,77.72,0.0
265,2.0,0.0,56.6,0.0
265,2.0,0.0,58.44,0.0
265,2.0,0.0,16.9,0.0
265,2.0,0.0,36.0,0.0
265,2.0,0.0,21.87,0.0
265,2.0,0.0,43.21,0.0
265,2.0,0.0,46.1,0.0
265,2.0,0.0,50.26,0.0
265,2.0,0.0,31.4,0.0
265,2.0,0.0,36.04,0.0
265,2.0,0.0,21.84,0.0
265,2.0,0.0,34.21,0.0
265,2.0,0.0,48.41,0.0
265,2.0,0.0,49.04,0.0
265,2.0,0.0,13.33,0.0
265,2.0,0.0,43.21,0.0
265,2.0,0.0,17.32,0.0
265,2.0,0.0,36.0,0.0
265,2.0,0.0,33.58,0.0
265,2.0,0.0,43.21,0.0
265,2.0,0.0,21.48,0.0
265,2.0,0.0,43.8,0.0
265,2.0,0.0,15.56,0.0
265,2.0,0.0,53.21,0.0
265,2.0,0.0,28.01,0.0
265,2.0,0.0,39.5,0.0
264,2.0,0.0,9.91,0.0
264,2.0,0.0,19.71,0.0
264,2.0,0.0,11.5,0.0
264,2.0,0.0,19.78,0.0
264,2.0,0.0,57.78,0.0
264,2.0,0.0,70.8,0.0
265,2.0,0.0,47.69,0.0
265,2.0,0.0,49.2,0.0
264,2.0,0.0,21.23,0.0
264,2.0,0.0,36.0,0.0
264,2.0,0.0,34.09,0.0
264,2.0,0.0,11.5,0.0
264,2.0,0.0,22.78,0.0
265,2.0,0.0,21.68,0.0
265,2.0,0.0,39.5,0.0
265,2.0,0.0,18.91,0.0
265,2.0,0.0,26.6,0.0
265,2.0,0.0,28.07,0.0
265,2.0,0.0,37.2,0.0
264,2.0,0.0,22.0,0.0
264,2.0,0.0,27.98,0.0
265,2.0,0.0,52.26,0.0
265,2.0,0.0,60.0,0.0
264,2.0,0.0,12.49,0.0
264,2.0,0.0,22.2,0.0
265,2.0,0.0,25.91,0.0
265,2.0,0.0,46.5,0.0
265,2.0,0.0,24.25,0.0
265,2.0,0.0,43.21,0.0
265,2.0,0.0,43.57,0.0
265,2.0,0.0,65.86,0.0
265,2.0,0.0,67.34,0.0
265,2.0,0.0,73.27,0.0
