DOLocationID,payment_type,congestion_surcharge,total_amount,tip_amount
138,2.0,0.0,12.8,0.0
138,1.0,0.0,31.07,5.15
138,1.0,0.0,18.36,3.06
264,1.0,0.0,65.3,0.0
138,1.0,0.0,13.57,1.77
138,1.0,0.0,31.56,5.26
138,2.0,0.0,12.3,0.0
138,1.0,0.0,23.14,5.34
138,1.0,0.0,16.56,2.76
132,2.0,0.0,11.3,0.0
138,1.0,0.0,18.36,3.06
138,1.0,0.0,13.56,2.26
138,1.0,0.0,39.96,6.66
138,2.0,0.0,13.3,0.0
132,1.0,0.0,21.36,3.56
132,1.0,0.0,64.74,14.94
138,1.0,0.0,17.29,3.99
138,2.0,0.0,28.92,0.0
138,1.0,0.0,37.7,6.28
138,2.0,0.0,40.0,0.0
138,1.0,0.0,31.15,6.23
138,1.0,0.0,14.16,2.36
138,1.0,0.0,15.8,0.0
138,2.0,0.0,37.3,0.0
132,1.0,0.0,76.8,5.0
138,1.0,0.0,15.35,3.05
138,1.0,0.0,18.8,2.0
138,2.0,0.0,13.8,0.0
138,1.0,0.0,15.36,2.56
138,2.0,0.0,12.3,0.0
138,2.0,0.0,12.3,0.0
132,2.0,0.0,14.8,0.0
138,1.0,0.0,13.8,1.0
138,1.0,0.0,14.16,2.36
138,2.0,0.0,12.8,0.0
138,1.0,0.0,41.3,4.0
138,1.0,0.0,38.68,5.05
138,1.0,0.0,16.56,2.76
132,1.0,0.0,76.1,12.68
138,1.0,0.0,15.36,2.56
138,1.0,0.0,43.27,7.21
138,2.0,0.0,18.3,0.0
138,2.0,0.0,13.8,0.0
132,1.0,0.0,71.06,8.0
138,2.0,0.0,14.3,0.0
138,1.0,0.0,14.14,1.84
138,2.0,0.0,15.3,0.0
138,1.0,0.0,16.56,2.76
132,1.0,0.0,53.16,8.86
138,1.0,0.0,14.72,1.92
132,1.0,0.0,76.1,12.68
132,2.0,0.0,63.42,0.0
138,1.0,0.0,15.96,2.66
138,1.0,0.0,19.75,3.95
138,1.0,0.0,17.8,2.0
265,2.0,0.0,23.8,0.0
1,1.0,0.0,109.12,21.82
138,1.0,0.0,36.5,6.08
138,2.0,0.0,26.42,0.0
138,2.0,0.0,14.8,0.0
138,1.0,0.0,37.42,0.0
138,1.0,0.0,18.96,3.16
191,2.0,0.0,35.3,0.0
138,1.0,0.0,13.3,0.0
138,1.0,0.0,17.88,3.58
138,1.0,0.0,50.31,8.06
138,1.0,0.0,15.3,2.0
138,1.0,0.0,16.56,2.76
138,1.0,0.0,17.76,2.96
138,2.0,0.0,22.3,0.0
138,1.0,0.0,41.9,6.98
138,1.0,0.0,13.56,2.26
138,1.0,0.0,15.18,1.38
138,1.0,0.0,15.73,1.43
138,1.0,0.0,18.96,3.16
138,2.0,0.0,16.8,0.0
132,1.0,0.0,81.8,12.0
138,1.0,0.0,18.36,3.06
138,1.0,0.0,18.74,2.44
132,1.0,0.0,79.28,15.86
132,1.0,0.0,24.12,4.82
138,2.0,0.0,15.3,0.0
132,2.0,0.0,24.3,0.0
132,1.0,0.0,50.3,7.5
132,1.0,0.0,27.96,4.66
132,1.0,0.0,48.5,9.7
138,1.0,0.0,13.8,2.0
138,2.0,0.0,22.8,0.0
132,1.0,0.0,21.36,3.56
132,1.0,0.0,17.3,2.0
132,2.0,0.0,18.3,0.0
132,2.0,0.0,18.8,0.0
191,2.0,0.0,33.8,0.0
138,1.0,0.0,13.8,0.0
132,1.0,0.0,70.7,11.78
138,2.0,0.0,11.8,0.0
132,1.0,0.0,62.8,20.0
138,1.0,0.0,18.36,3.06
138,2.0,0.0,11.8,0.0
138,2.0,0.0,32.42,0.0
138,2.0,0.0,17.8,0.0
138,1.0,0.0,14.75,2.45
138,1.0,0.0,14.16,2.36
132,1.0,0.0,48.36,8.06
132,1.0,0.0,28.3,6.5
138,2.0,0.0,23.3,0.0
132,1.0,0.0,70.7,11.78
132,1.0,0.0,76.6,17.68
132,1.0,0.0,50.15,8.35
138,2.0,0.0,11.8,0.0
1,1.0,0.0,83.16,13.86
138,2.0,0.0,12.3,0.0
138,1.0,0.0,32.9,5.48
138,1.0,0.0,38.9,6.48
132,1.0,0.0,74.76,12.46
138,1.0,0.0,15.96,2.66
138,2.0,0.0,33.8,0.0
138,2.0,0.0,27.42,0.0
132,1.0,0.0,68.92,10.0
138,1.0,0.0,13.8,2.0
132,1.0,0.0,46.71,7.46
132,2.0,0.0,33.3,0.0
138,1.0,0.0,40.7,6.78
132,1.0,0.0,42.3,2.0
138,1.0,0.0,14.8,2.0
138,2.0,0.0,22.3,0.0
138,1.0,0.0,30.36,5.06
132,1.0,0.0,70.7,11.78
132,1.0,0.0,58.92,0.0
132,1.0,0.0,28.8,0.0
132,1.0,0.0,68.92,10.0
138,1.0,0.0,35.9,5.98
138,1.0,0.0,40.7,6.78
138,1.0,0.0,15.96,2.66
132,2.0,0.0,41.8,0.0
132,2.0,0.0,22.8,0.0
138,2.0,0.0,24.06,0.0
138,1.0,0.0,15.36,2.56
138,1.0,0.0,20.3,2.0
138,2.0,0.0,12.8,0.0
138,2.0,0.0,12.3,0.0
138,2.0,0.0,25.42,0.0
138,2.0,0.0,10.3,0.0
132,2.0,0.0,17.8,0.0
138,1.0,0.0,14.16,2.36
138,1.0,0.0,38.74,8.94
138,1.0,0.0,40.7,6.78
132,1.0,0.0,69.94,16.14
138,2.0,0.0,12.3,0.0
138,2.0,0.0,13.3,0.0
1,1.0,0.0,110.45,18.41
138,1.0,0.0,22.88,2.08
138,1.0,0.0,43.94,10.14
132,1.0,0.0,51.36,8.56
138,2.0,0.0,13.8,0.0
138,1.0,0.0,14.76,2.46
138,1.0,0.0,13.8,1.0
138,2.0,0.0,24.8,0.0
132,2.0,0.0,60.92,0.0
132,1.0,0.0,45.3,6.0
132,1.0,0.0,59.76,9.96
138,1.0,0.0,30.38,6.08
132,2.0,0.0,58.92,0.0
132,2.0,0.0,34.3,0.0
138,1.0,0.0,42.5,7.08
138,2.0,0.0,29.3,0.0
132,1.0,0.0,51.62,10.32
132,2.0,0.0,16.3,0.0
132,2.0,0.0,27.3,0.0
132,1.0,0.0,42.25,3.0
132,1.0,0.0,70.7,11.78
132,1.0,0.0,70.7,11.78
132,2.0,0.0,40.0,0.0
132,2.0,0.0,10.3,0.0
132,1.0,0.0,60.8,7.0
132,1.0,0.0,70.7,11.78
138,2.0,0.0,14.3,0.0
132,2.0,0.0,58.92,0.0
132,2.0,0.0,10.3,0.0
138,1.0,0.0,47.16,7.86
138,1.0,0.0,41.3,6.88
132,1.0,0.0,70.7,11.78
132,2.0,0.0,58.92,0.0
138,1.0,0.0,17.0,2.7
132,2.0,0.0,18.8,0.0
132,1.0,0.0,42.36,7.06
132,1.0,0.0,24.96,4.16
138,2.0,0.0,16.3,0.0
132,1.0,0.0,44.16,7.36
138,1.0,0.0,46.1,7.68
132,1.0,0.0,22.56,3.76
138,1.0,0.0,12.3,1.0
138,1.0,0.0,54.51,8.26
132,1.0,0.0,47.16,7.86
