DOLocationID,total_amount,fare_amount,trip_distance,tip_amount
200,12.96,10.0,2.38,2.16
136,10.0,9.0,1.63,0.2
168,51.15,34.0,11.88,10.23
159,17.76,14.0,2.96,2.96
167,14.88,14.0,2.85,0.08
168,42.3,40.0,4.64,2.0
242,11.16,8.5,1.22,1.86
69,12.0,9.5,1.72,1.7
182,6.35,4.5,0.5,1.05
69,14.8,12.0,2.1,2.0
247,9.8,8.0,1.6,1.0
235,11.3,7.5,1.38,3.0
69,10.3,8.5,1.45,1.0
241,57.42,45.5,16.97,5.0
168,9.36,7.0,1.3,1.56
174,9.12,6.5,0.73,1.82
247,6.8,4.0,0.61,2.0
220,27.36,22.0,5.9,4.56
136,31.0,24.0,7.48,6.2
169,24.96,20.0,5.51,4.16
242,12.36,9.5,2.09,2.06
168,9.45,6.5,1.2,2.15
220,21.96,17.5,5.11,3.66
220,39.5,28.0,9.13,7.9
168,24.8,20.0,4.48,4.0
220,11.62,8.5,1.6,2.32
212,30.85,25.0,0.07,5.55
242,12.8,11.0,2.15,1.0
168,17.3,15.0,6.47,2.0
159,12.8,11.0,2.04,1.0
136,14.8,13.0,2.8,1.0
247,12.36,9.5,1.99,2.06
69,33.96,27.5,8.39,5.66
200,19.92,13.0,3.97,3.32
20,17.9,17.0,3.83,0.1
168,14.15,11.0,2.4,2.35
58,24.0,20.0,6.4,4.0
254,21.96,17.5,4.81,3.66
220,28.0,16.5,4.33,6.9
119,21.3,17.5,4.55,2.0
46,41.99,30.5,8.01,9.69
78,17.8,12.0,2.3,5.0
136,33.96,26.5,6.64,5.66
220,22.2,17.5,4.98,2.9
248,24.36,18.5,5.1,4.06
174,14.04,9.0,1.7,3.24
208,11.76,8.0,1.96,1.96
167,6.9,5.0,0.8,0.1
247,14.16,10.0,1.61,2.36
51,53.31,41.0,11.13,8.56
220,22.9,14.5,4.1,3.8
60,29.16,22.5,5.35,4.86
213,11.15,7.5,1.3,1.85
182,50.46,37.5,11.34,8.41
167,15.38,13.5,3.43,0.08
126,18.1,13.5,3.97,2.8
248,7.56,4.5,0.64,1.26
167,23.14,16.0,4.11,5.34
220,30.3,14.5,4.1,14.0
200,27.12,18.0,5.84,4.52
182,27.8,24.0,7.5,2.0
58,19.8,17.0,5.74,1.0
94,17.0,14.0,4.28,1.2
18,20.31,13.5,3.02,3.06
174,18.51,12.0,3.72,2.76
168,11.16,7.5,1.59,1.86
208,31.68,27.5,9.64,2.88
247,6.24,3.5,0.41,1.44
159,23.16,18.0,4.11,3.86
254,16.3,12.0,3.11,3.0
247,7.25,4.5,0.68,1.45
220,21.58,12.5,3.9,4.98
220,27.12,18.5,5.92,4.52
168,14.3,12.0,3.12,1.0
69,11.16,8.0,1.73,1.86
250,9.49,6.0,1.04,2.19
213,15.36,11.5,2.48,2.56
94,14.76,11.0,6.13,2.46
208,25.8,22.5,7.77,2.0
136,23.16,18.0,5.85,3.86
185,24.8,22.5,7.6,1.0
69,16.3,10.5,2.04,5.0
69,16.56,13.0,2.71,2.76
247,56.42,41.5,14.17,8.0
169,15.3,11.0,1.7,3.5
167,12.0,10.0,1.73,1.2
69,16.3,13.5,2.29,2.0
119,11.16,8.5,1.44,1.86
78,27.8,24.0,6.93,3.0
69,14.0,11.0,1.8,2.2
182,6.3,4.5,0.57,1.0
168,7.8,6.0,0.9,1.0
168,14.0,12.0,2.3,1.2
167,18.5,14.0,3.0,3.7
18,29.8,26.0,8.4,3.0
136,59.46,46.0,16.26,9.91
174,32.52,23.5,7.86,5.42
168,8.46,7.5,1.38,0.16
3,11.16,8.5,1.43,1.86
247,9.96,7.5,1.42,1.66
247,20.76,16.5,3.42,3.46
168,18.36,14.5,3.22,3.06
247,7.3,5.0,0.9,1.5
200,21.0,15.0,5.04,2.4
247,7.56,5.5,0.96,1.26
47,9.36,7.0,1.21,1.56
69,19.56,15.5,3.27,3.26
220,18.1,12.5,3.9,2.0
213,21.36,17.0,5.21,3.56
247,15.36,12.0,2.15,2.56
247,20.02,16.0,3.64,3.22
119,15.38,11.5,2.44,3.08
69,12.35,9.5,2.2,2.05
247,8.76,6.5,0.99,1.46
168,13.3,7.5,1.18,5.0
60,20.16,16.0,4.24,3.36
247,35.66,25.5,7.9,3.24
185,38.09,28.5,9.82,8.79
169,26.16,21.0,6.0,4.36
208,15.0,10.5,2.59,3.7
69,22.56,18.0,3.66,3.76
200,10.3,4.5,0.5,5.0
69,12.96,9.0,1.29,2.16
220,31.38,20.5,6.41,6.28
247,15.96,11.5,2.3,2.66
200,22.1,15.5,4.67,2.0
247,16.8,13.5,2.99,1.5
247,14.16,10.0,1.87,2.36
119,26.16,20.0,4.66,4.36
168,11.15,7.5,1.0,1.85
247,15.96,11.5,1.78,2.66
248,23.15,17.5,5.5,3.85
168,13.69,10.0,0.02,3.39
212,41.42,26.0,7.77,7.5
168,14.04,9.0,1.22,3.24
242,9.36,6.0,0.89,1.56
247,11.76,8.0,1.84,1.96
147,22.56,17.0,4.19,3.76
182,23.92,19.0,6.0,3.12
126,26.6,19.5,5.9,5.3
242,8.16,5.0,0.72,1.36
167,11.0,7.5,1.37,2.2
174,31.3,29.0,9.9,1.0
247,7.25,4.5,0.96,1.45
220,19.92,12.5,3.78,3.32
182,8.76,6.0,1.1,1.46
182,25.5,24.0,7.54,0.2
220,30.72,21.5,7.11,5.12
200,35.12,24.0,7.33,7.02
259,25.3,21.0,6.9,3.0
250,10.12,7.5,1.42,1.32
126,24.96,19.5,5.96,4.16
220,37.32,27.0,9.22,6.22
185,28.3,25.0,8.69,2.0
60,11.0,7.5,1.31,2.2
213,10.12,7.5,1.33,1.32
182,9.49,7.0,0.13,2.19
69,14.75,10.5,2.31,2.95
69,15.3,9.5,1.92,5.0
69,14.16,11.0,2.8,2.36
69,14.16,11.0,2.71,2.36
20,8.16,6.0,0.73,1.36
126,15.96,12.5,3.67,2.66
247,7.56,5.5,0.84,1.26
168,52.4,35.0,11.91,10.48
220,114.58,79.5,21.06,26.44
220,10.56,8.0,1.07,1.76
242,12.8,10.0,1.71,2.0
167,15.3,12.5,2.6,2.0
69,13.56,10.5,2.19,2.26
126,19.56,15.5,3.89,3.26
168,9.3,7.5,1.33,1.0
147,12.96,10.0,1.73,2.16
167,18.36,14.5,2.76,3.06
69,14.8,12.0,3.3,2.0
168,14.0,12.0,2.57,1.2
168,12.88,9.5,2.46,2.58
247,14.16,11.0,1.49,2.36
235,13.8,12.0,3.0,1.0
247,10.8,9.0,1.41,1.0
212,6.3,4.5,0.56,1.0
212,5.76,4.0,0.48,0.96
168,15.96,12.5,2.7,2.66
159,10.0,6.5,0.8,2.7
69,17.88,13.5,2.96,3.58
119,11.76,9.0,2.28,1.96
159,16.0,12.0,3.24,3.2
69,13.8,12.0,3.04,1.0
20,10.0,8.0,0.88,2.0
69,11.52,9.5,1.95,1.22
254,42.8,34.0,11.05,8.0
136,16.56,13.0,3.6,2.76
254,84.05,61.5,21.63,13.68
69,7.56,5.5,0.84,1.26
167,16.0,12.0,2.35,3.2
167,11.75,9.0,1.5,1.95
220,27.0,24.0,7.5,2.2
220,7.8,5.0,0.9,2.0
259,31.8,30.0,9.88,1.0
168,11.3,9.5,2.3,1.0
220,14.37,10.0,1.98,1.62
200,14.76,11.5,2.74,2.46
159,12.96,10.0,1.75,2.16
248,22.56,18.0,5.26,3.76
208,9.6,8.0,0.6,1.6
167,10.35,7.5,1.2,2.05
69,16.0,12.0,2.37,3.2
168,15.96,12.5,1.7,2.66
208,24.0,20.0,2.9,4.0
136,28.8,25.0,6.66,3.0
174,22.56,18.0,4.11,3.76
242,7.56,5.5,0.75,1.26
220,25.0,14.5,4.26,5.9
248,13.56,9.5,1.91,2.26
242,10.8,8.0,1.8,1.0
200,10.0,3.0,0.5,5.2
200,15.87,12.0,3.4,2.07
242,16.8,13.0,3.09,2.0
168,23.79,16.5,3.15,5.49
247,17.25,12.0,2.88,3.45
69,21.53,16.0,3.87,1.78
168,14.3,11.0,2.94,1.5
213,18.5,13.0,3.84,3.7
200,23.52,15.0,5.03,3.92
69,14.04,9.0,2.15,3.24
220,26.6,19.5,6.28,2.5
248,8.16,5.0,0.63,1.36
200,30.12,21.0,7.03,5.02
220,21.7,14.0,4.0,3.6
241,23.79,17.0,5.16,5.49
247,14.76,11.0,2.57,2.46
159,15.3,11.0,2.57,3.0
47,15.8,11.5,2.39,3.0
182,6.95,4.5,0.6,1.15
168,6.96,4.5,0.7,1.16
69,12.25,8.5,1.62,2.45
159,66.5,46.58,19.02,13.3
220,20.1,13.5,3.9,2.5
200,33.72,24.0,8.11,5.62
147,19.56,15.0,4.29,3.26
69,15.36,11.5,2.34,2.56
213,8.3,6.0,1.22,1.0
94,30.36,24.0,6.41,5.06
200,15.45,9.5,2.19,2.7
47,21.3,18.0,5.07,2.0
213,9.36,6.5,1.37,1.56
126,25.56,20.0,6.08,4.26
18,23.3,19.0,5.58,3.0
126,26.3,23.0,7.15,2.0
212,9.49,7.0,0.05,2.19
220,34.6,27.5,9.28,3.0
78,29.12,22.0,7.03,5.82
247,8.76,6.0,1.25,1.46
51,45.42,36.0,12.84,2.0
168,8.4,7.0,0.01,1.4
60,17.75,13.5,4.5,2.95
119,7.88,6.5,1.55,0.08
168,14.91,10.0,2.19,2.16
168,11.16,8.5,1.69,1.86
208,39.96,32.5,10.26,6.66
185,41.3,37.5,10.02,3.0
167,24.36,19.5,4.41,4.06
69,24.36,19.5,4.73,4.06
159,16.8,14.0,2.36,2.0
242,7.8,3.0,0.09,4.0
69,15.96,12.5,2.08,2.66
169,26.62,20.5,5.04,5.32
69,17.76,14.0,3.64,2.96
69,12.4,10.5,1.71,1.1
69,12.96,10.0,2.03,2.16
242,36.62,28.5,6.4,7.32
159,13.5,10.0,1.5,2.7
247,48.06,36.5,12.78,8.01
168,11.76,9.0,1.28,1.96
169,29.8,27.0,8.12,2.0
32,18.75,15.5,3.6,2.45
235,10.0,9.0,1.75,0.2
182,7.0,4.0,0.5,2.2
247,5.76,4.0,0.62,0.96
126,17.88,13.5,2.92,3.58
136,3.96,2.5,0.02,0.66
136,43.3,2.5,0.05,40.0
78,14.76,11.5,2.73,2.46
32,30.44,25.0,7.59,4.64
185,9.36,7.0,1.4,1.56
208,24.0,20.0,5.1,4.0
242,18.36,14.5,3.95,3.06
168,15.3,9.5,1.88,5.0
247,12.36,9.5,1.62,2.06
212,20.8,19.0,5.12,1.0
69,6.96,5.0,0.65,1.16
174,28.56,23.0,7.65,4.76
247,13.8,12.0,3.0,1.0
167,13.56,10.5,2.03,2.26
47,19.56,15.5,3.78,3.26
78,6.67,5.0,0.6,0.87
159,15.96,12.5,2.61,2.66
167,17.15,13.5,3.2,2.85
247,16.0,15.0,3.8,0.2
212,18.36,15.0,0.06,3.06
69,18.5,14.0,3.21,3.7
248,6.35,4.5,0.6,1.05
250,6.8,5.0,0.71,1.0
220,160.44,122.0,19.7,32.09
58,22.77,19.0,3.4,2.97
185,8.76,6.5,1.51,1.46
220,22.56,18.0,4.03,3.76
220,22.62,14.5,3.87,4.52
51,39.95,32.5,10.2,6.65
169,12.95,10.0,1.9,2.15
174,27.3,23.5,3.6,3.0
69,5.76,4.0,0.39,0.96
167,12.91,12.0,2.35,0.11
159,18.59,12.5,2.24,4.29
220,12.36,8.5,1.61,2.06
220,19.92,12.0,2.99,3.32
47,29.16,22.5,4.96,4.86
247,9.36,6.0,1.06,1.56
168,11.76,8.0,1.51,1.96
212,9.35,6.0,1.2,1.55
247,7.56,4.5,0.59,1.26
169,15.96,11.5,2.85,2.66
247,7.3,4.5,0.55,1.0
247,14.6,7.5,1.33,5.3
247,22.25,16.0,4.68,4.45
247,15.96,11.5,2.55,2.66
47,12.25,8.5,1.85,2.45
69,15.8,13.5,3.37,1.0
220,37.32,27.0,8.58,6.22
174,13.81,12.5,3.49,0.01
235,16.8,10.5,2.53,5.0
69,6.89,4.0,0.51,1.59
182,29.8,24.5,7.91,4.0
174,7.54,4.5,0.62,1.74
220,19.6,13.0,4.15,2.5
235,21.8,18.5,5.8,2.0
69,9.5,8.0,1.7,0.2
47,9.31,8.0,1.55,0.01
182,8.16,5.5,0.9,1.36
247,14.12,10.0,2.1,2.82
220,20.6,13.5,3.75,3.0
212,40.0,4.0,0.5,35.2
119,11.3,9.0,2.25,1.0
167,26.3,22.0,6.79,3.0
47,9.8,7.5,1.72,1.0
242,8.16,5.5,1.04,1.36
168,9.49,6.0,0.96,2.19
220,27.36,21.5,7.1,4.56
174,37.55,30.0,10.3,6.25
69,9.36,6.5,1.29,1.56
51,46.06,37.0,13.78,2.0
69,18.0,14.0,3.42,2.7
213,11.0,10.0,1.46,1.0
60,8.8,5.5,0.98,2.0
47,9.75,6.5,1.38,1.95
220,33.1,26.0,8.97,3.0
20,11.31,6.5,1.34,1.56
200,27.43,15.5,4.62,5.88
3,41.8,30.5,9.6,10.0
47,14.76,11.5,2.51,2.46
168,10.56,8.0,2.29,1.76
69,17.16,13.5,3.01,2.86
169,14.0,10.0,1.6,3.2
69,16.8,13.0,3.51,3.0
20,14.3,11.5,3.36,2.0
159,8.5,6.0,1.03,1.7
168,11.16,8.5,1.94,1.86
241,27.0,24.5,7.33,1.7
69,21.36,17.0,3.89,3.56
174,7.3,4.5,0.21,2.0
247,6.24,4.0,0.64,1.44
247,11.45,10.5,1.94,0.15
247,18.8,17.0,3.5,1.0
174,39.12,29.0,9.74,6.52
69,15.35,12.0,2.1,2.55
247,7.88,5.5,0.81,1.58
212,6.36,4.5,0.6,1.06
247,7.8,5.5,0.79,1.5
182,9.49,7.0,0.06,2.19
235,14.3,12.5,2.96,1.0
159,10.3,8.5,1.22,1.0
247,12.96,10.0,2.13,2.16
259,20.76,16.5,4.67,3.46
247,10.88,10.0,2.02,0.08
168,9.35,7.0,1.1,1.55
18,28.56,23.0,6.91,4.76
69,20.38,15.5,2.9,4.08
126,16.91,16.0,3.79,0.11
200,28.25,19.0,6.17,5.65
168,31.86,23.0,7.04,5.31
168,12.0,11.0,2.48,0.2
3,11.76,9.0,1.97,1.96
18,12.35,9.0,1.5,2.05
200,21.7,14.5,4.7,3.6
126,17.3,15.5,3.47,1.0
242,24.51,18.0,4.82,3.76
78,28.3,22.5,6.6,5.0
47,18.96,15.0,4.1,3.16
159,23.76,19.0,5.66,3.96
242,8.19,5.5,0.72,1.89
126,40.1,26.5,7.37,6.68
248,10.3,8.5,1.57,1.0
247,13.8,12.0,2.74,1.0
69,28.0,26.0,0.04,2.0
259,29.88,29.0,9.41,0.08
94,32.24,24.0,6.36,7.44
247,14.12,10.5,1.93,2.82
220,21.38,13.5,3.78,4.28
220,7.56,5.5,0.71,1.26
247,14.8,12.0,2.4,2.0
184,50.42,42.5,12.62,1.0
168,12.31,11.5,2.28,0.01
208,31.56,25.5,8.27,5.26
247,20.0,18.0,3.7,1.2
220,74.85,63.5,16.66,5.0
69,12.36,8.5,0.88,2.06
182,15.33,13.5,3.79,0.03
200,32.52,22.5,6.85,5.42
168,14.0,10.5,1.46,1.7
250,5.8,3.0,0.24,1.0
126,12.41,10.5,1.54,0.11
159,16.88,15.0,2.53,0.08
213,13.8,10.0,1.94,2.0
18,40.56,32.0,7.28,6.76
174,28.5,21.0,5.71,5.7
208,18.36,15.0,0.19,3.06
247,19.75,14.0,2.6,3.95
136,26.15,20.0,5.7,4.35
18,42.32,34.0,11.1,0.4
119,12.31,10.5,2.48,0.01
200,24.0,21.0,6.77,1.2
69,20.8,15.5,3.89,4.0
247,7.56,5.0,0.79,1.26
235,12.8,8.5,1.74,3.0
168,8.8,6.5,1.08,1.0
235,16.56,12.5,2.53,2.76
200,37.56,30.0,9.99,6.26
208,12.96,9.5,2.33,2.16
247,6.36,4.0,0.54,1.06
167,13.5,9.5,1.82,2.7
235,17.8,14.5,3.72,2.0
168,19.56,15.0,4.54,3.26
69,18.36,14.0,3.03,3.06
242,10.79,8.0,0.82,2.49
235,10.79,7.0,1.16,2.49
167,25.8,22.5,6.86,2.0
247,18.36,14.0,3.76,3.06
235,24.36,19.0,5.28,4.06
69,17.16,13.0,2.84,2.86
185,29.3,26.0,8.49,2.0
168,39.5,27.32,8.66,5.76
168,34.57,22.39,8.66,5.76
213,32.5,27.94,5.49,4.26
213,25.57,21.01,5.49,4.26
69,64.94,46.07,14.61,10.5
32,9.96,8.0,1.65,1.66
32,18.5,16.54,1.65,1.66
51,23.77,19.51,6.89,3.96
51,36.0,31.74,6.89,3.96
60,32.5,29.1,3.75,2.9
213,46.5,34.77,9.37,5.31
168,29.0,25.85,3.03,2.85
213,36.0,32.23,6.28,3.47
182,7.3,5.0,0.65,1.0
182,7.25,4.5,0.6,1.45
241,27.96,22.0,6.35,4.66
168,10.0,7.5,1.6,1.2
247,11.3,9.0,1.54,1.0
3,33.36,26.5,8.9,5.56
208,31.82,29.0,10.36,1.52
69,15.36,11.5,2.63,2.56
208,43.92,34.5,12.5,2.0
213,49.7,34.0,11.28,8.28
126,23.76,19.0,6.04,3.96
212,6.96,5.0,0.67,1.16
78,23.75,17.5,5.1,5.45
220,9.8,7.0,1.46,2.0
159,13.08,11.0,2.7,1.28
168,14.76,11.5,2.68,2.46
169,17.3,14.5,3.8,2.0
168,8.75,6.5,1.4,1.45
78,28.56,23.0,6.65,4.76
208,11.3,2.5,0.03,8.0
247,10.14,7.0,1.45,2.34
159,12.3,10.5,2.45,1.0
58,43.45,26.5,9.01,10.03
235,10.56,8.0,1.14,1.76
31,19.3,13.5,2.85,5.0
242,8.16,6.0,0.88,1.36
136,11.76,9.0,1.49,1.96
69,15.36,12.0,3.03,2.56
182,6.8,5.0,0.85,1.0
235,14.8,13.0,3.05,1.0
220,12.4,12.0,3.42,0.1
69,11.3,8.5,1.8,2.0
20,61.86,48.0,16.67,10.31
174,5.76,4.0,0.46,0.96
168,9.36,7.0,1.26,1.56
159,12.8,11.0,2.19,1.0
119,14.16,11.0,2.81,2.36
185,22.56,18.0,3.96,3.76
47,20.61,10.0,0.02,10.31
119,13.56,10.5,2.22,2.26
247,5.8,4.0,0.6,1.0
182,16.3,8.0,0.27,8.0
69,14.75,11.0,2.41,2.95
247,13.35,9.5,3.26,3.05
58,15.87,13.0,3.5,2.07
168,18.95,14.0,3.3,3.15
69,12.6,10.0,1.97,1.8
32,10.3,6.5,0.9,3.0
126,18.36,14.5,3.59,3.06
119,21.36,17.0,4.56,3.56
69,13.56,10.5,2.11,2.26
94,26.0,20.0,4.83,5.2
168,11.16,8.5,1.87,1.86
247,15.8,13.0,2.45,2.0
168,14.16,11.0,2.43,2.36
247,20.3,12.5,2.54,7.0
167,21.36,17.0,3.42,3.56
248,6.36,4.5,0.61,1.06
18,7.56,5.5,0.96,1.26
169,13.8,11.0,2.48,2.0
182,31.62,24.5,8.03,6.32
69,14.8,12.5,3.4,1.5
220,28.99,21.0,6.5,6.69
208,32.85,25.0,8.4,6.55
119,16.3,13.0,3.0,2.0
235,20.3,17.0,4.74,2.0
168,10.3,8.0,1.46,1.0
168,13.35,12.0,2.47,0.05
167,6.96,4.5,0.69,1.16
220,20.1,13.0,4.02,3.0
235,12.25,8.5,1.92,2.45
208,13.8,11.5,2.48,1.0
213,24.35,19.0,6.0,4.05
220,21.6,15.5,4.48,2.0
159,16.3,14.0,3.49,1.0
51,40.04,29.5,10.29,9.24
250,42.15,25.0,7.99,9.73
242,8.84,5.5,0.84,2.04
47,32.03,24.5,8.37,0.11
168,13.55,10.0,1.8,2.25
241,23.3,20.0,6.01,2.0
168,16.55,12.5,3.3,2.75
126,6.0,3.5,0.41,1.2
235,15.95,12.0,3.3,2.65
168,12.74,8.5,2.11,2.94
169,14.76,11.0,2.6,2.46
182,6.8,4.5,0.58,1.0
247,6.36,4.0,0.48,1.06
168,8.76,6.0,1.33,1.46
168,8.0,6.0,0.82,0.7
78,10.56,7.5,1.61,1.76
168,38.92,29.5,10.41,2.0
212,6.96,4.5,0.68,1.16
200,25.1,19.0,6.2,2.5
159,11.8,10.0,2.39,1.0
159,17.16,13.5,3.03,2.86
247,15.8,14.0,3.07,1.0
159,35.3,4.5,0.61,30.0
241,36.92,29.0,9.59,1.0
94,22.8,21.0,6.67,1.0
247,7.56,5.5,0.95,1.26
220,14.91,10.0,2.19,2.16
69,15.8,13.5,3.87,1.5
235,20.75,16.0,3.9,3.45
3,35.16,28.5,9.52,5.86
247,8.16,6.0,1.08,1.36
18,19.56,15.5,4.5,3.26
220,9.0,7.0,0.51,1.2
69,18.5,14.0,4.06,3.7
69,14.8,13.0,3.0,1.0
247,19.0,16.0,3.6,1.7
136,20.16,16.0,4.31,3.36
69,13.0,10.5,1.81,1.7
248,28.5,22.0,6.34,5.7
159,17.76,14.0,3.19,2.96
168,15.36,12.0,2.31,2.56
168,16.62,12.5,2.77,3.32
69,15.36,12.0,3.09,2.56
168,42.06,31.5,11.39,7.01
168,11.01,8.5,1.52,1.71
69,8.76,6.5,1.22,1.46
200,12.0,9.0,2.2,2.2
168,8.76,6.5,1.3,1.46
247,12.3,8.5,1.9,2.0
182,30.5,27.5,8.52,2.2
69,17.16,13.5,3.33,2.86
247,14.76,11.5,2.43,2.46
212,24.3,21.5,6.93,2.0
247,15.36,11.5,2.98,2.56
119,14.3,12.0,2.97,1.0
200,29.6,22.5,7.3,3.0
220,9.96,7.0,1.27,1.66
248,29.16,23.0,7.5,4.86
159,14.0,11.5,3.04,1.2
169,17.31,11.5,2.01,2.56
159,5.76,3.5,0.3,0.96
213,10.38,7.0,1.26,2.08
60,17.31,11.5,2.06,2.56
167,9.41,8.0,1.65,0.11
94,24.44,17.5,4.83,5.64
168,10.14,6.5,1.33,2.34
200,56.3,39.5,14.53,9.38
159,6.8,4.5,0.63,1.0
167,15.3,13.0,3.37,1.0
168,15.36,11.5,3.24,2.56
242,8.16,5.5,1.03,1.36
136,94.8,13.5,4.15,80.0
51,36.0,27.5,9.64,7.2
235,61.17,43.0,15.52,14.12
20,41.9,27.5,9.54,6.98
168,26.3,14.5,4.46,4.38
78,16.56,12.5,3.21,2.76
18,46.7,31.5,11.06,7.78
259,7.54,4.5,0.78,1.74
220,19.8,17.5,5.6,1.0
174,25.11,18.5,4.24,3.86
254,32.0,28.5,9.23,2.7
220,32.91,25.0,7.19,5.16
159,16.0,13.0,2.22,2.2
200,25.56,20.5,6.34,4.26
51,36.3,32.5,11.2,3.0
18,10.71,6.5,1.21,1.46
119,13.56,11.0,0.07,2.26
169,14.04,10.0,1.55,3.24
247,12.0,10.5,1.54,0.7
159,13.0,9.5,2.05,2.7
167,27.36,22.0,4.73,4.56
248,24.54,23.0,5.9,0.74
69,25.3,20.5,4.45,4.0
69,21.35,17.0,3.9,3.55
242,10.0,8.0,1.4,1.2
47,19.8,17.0,3.55,2.0
247,12.96,10.0,1.34,2.16
220,7.3,5.5,1.05,1.0
168,6.09,5.0,0.7,0.29
235,14.3,12.5,3.2,1.0
69,11.0,8.0,1.8,2.2
241,8.5,6.0,0.85,1.7
168,7.55,6.5,0.99,0.25
60,17.8,14.0,3.45,3.0
78,31.3,28.5,7.57,2.0
136,53.42,37.5,10.32,9.0
220,25.3,20.5,6.42,4.0
136,13.5,10.0,1.93,2.7
259,32.16,26.0,8.15,5.36
220,24.72,17.0,4.89,4.12
184,41.0,34.0,11.44,6.2
200,43.68,30.0,9.87,10.08
220,93.92,66.5,19.95,18.78
182,20.81,20.0,5.66,0.01
69,16.0,12.0,2.87,3.2
247,24.3,22.5,6.57,1.0
18,27.36,22.0,4.89,4.56
168,11.3,3.5,0.51,7.0
126,21.1,16.5,4.29,3.8
220,19.6,14.5,4.25,1.5
47,15.36,12.0,1.79,2.56
58,21.62,18.0,3.4,2.82
250,23.91,17.5,5.17,3.66
18,44.1,37.5,12.65,3.0
208,26.0,20.0,3.4,6.0
69,15.36,12.0,1.93,2.56
78,12.88,11.7,0.19,0.88
31,24.75,20.0,4.0,2.0
200,31.92,23.0,7.68,5.32
242,14.76,11.5,3.14,2.46
220,7.56,5.5,0.74,1.26
169,15.0,13.0,2.1,0.2
213,11.15,7.5,1.3,1.85
119,9.36,6.0,1.21,1.56
69,28.99,20.5,4.68,6.69
51,18.95,14.0,4.4,3.15
208,15.35,11.0,3.2,2.55
168,14.3,11.5,2.29,1.0
51,31.0,27.0,9.2,2.2
220,19.32,15.0,4.77,2.52
167,19.88,18.0,4.29,0.08
185,37.88,28.5,10.07,7.58
69,17.16,12.5,2.73,2.86
240,9.12,5.5,0.84,1.82
69,17.76,13.0,3.52,2.96
220,21.72,13.5,4.05,3.62
220,21.6,14.0,4.18,3.0
159,14.0,11.5,3.04,1.2
182,6.96,4.5,0.71,1.16
119,6.96,4.5,0.85,1.16
241,17.91,12.0,2.72,2.66
248,7.56,5.0,0.65,1.26
220,29.8,24.5,7.6,4.0
168,9.36,6.5,1.53,1.56
213,23.8,20.5,6.49,2.0
242,35.31,35.0,9.92,0.01
126,23.76,18.5,6.16,3.96
147,38.9,25.0,7.75,6.48
18,23.3,21.0,6.88,1.0
94,26.16,20.5,6.2,4.36
254,21.8,19.5,6.4,1.0
247,18.36,14.0,3.96,3.06
69,15.38,11.0,3.1,3.08
147,18.3,16.0,4.84,1.0
235,23.14,16.5,4.4,5.34
167,17.16,13.0,3.48,2.86
69,19.56,15.0,4.1,3.26
250,10.14,6.5,0.87,2.34
168,7.56,5.0,0.74,1.26
242,30.36,24.0,7.73,5.06
69,15.3,9.5,2.3,5.0
168,17.25,13.0,2.31,3.45
235,9.36,7.0,1.47,1.56
247,9.38,8.5,1.43,0.08
136,36.6,28.5,6.1,7.3
69,15.3,12.5,2.15,2.0
69,9.8,8.0,1.47,1.0
212,7.25,5.0,0.6,1.45
185,8.8,7.0,1.42,1.0
159,15.51,10.5,1.5,2.26
242,8.16,6.0,0.81,1.36
242,6.36,4.5,0.44,1.06
168,13.39,9.5,1.69,3.09
247,11.16,8.5,1.51,1.86
168,9.96,7.5,1.22,1.66
250,30.3,27.0,8.01,2.5
18,31.0,24.0,5.77,6.2
213,25.56,20.5,5.52,4.26
200,40.92,30.5,10.37,6.82
235,14.3,12.5,2.85,1.0
174,12.3,10.5,1.91,1.0
69,12.96,10.0,1.89,2.16
247,13.56,10.5,2.11,2.26
220,19.5,12.0,3.75,3.9
78,16.71,11.5,2.6,2.46
247,13.3,10.5,3.06,2.0
168,12.3,10.5,2.51,1.0
220,95.08,64.5,19.84,21.94
185,33.8,32.0,10.41,1.0
69,8.3,6.5,0.8,1.0
200,33.25,23.0,7.15,6.65
250,8.15,6.0,0.8,1.35
69,24.35,19.5,5.1,4.05
136,24.96,20.0,6.21,4.16
168,13.8,12.0,2.65,1.0
174,36.36,29.5,9.94,6.06
168,7.8,6.0,1.02,1.0
169,23.76,19.0,5.32,3.96
119,20.76,16.5,3.52,3.46
69,13.56,10.5,2.07,2.26
58,19.9,16.5,3.5,2.6
168,6.0,4.5,0.56,0.7
159,5.4,4.5,0.3,0.1
182,35.76,29.0,8.18,5.96
200,36.92,28.5,10.2,4.82
69,11.38,9.5,2.15,1.08
208,25.0,20.0,2.9,5.0
247,18.8,16.0,3.84,2.0
69,26.62,19.5,4.51,5.32
185,8.97,6.0,0.78,1.17
69,23.16,17.5,3.29,3.86
220,25.38,20.0,1.22,5.08
167,24.36,18.5,3.51,4.06
119,13.55,11.0,2.3,0.75
213,10.55,7.0,1.2,1.75
220,27.8,24.0,5.31,2.0
69,20.31,13.5,2.36,3.06
159,32.8,26.0,5.28,5.0
168,9.36,6.0,1.12,1.56
247,10.81,9.0,1.55,0.01
247,21.0,15.0,2.14,4.2
220,23.18,15.5,4.58,3.08
168,13.56,9.5,1.33,2.26
51,34.0,28.0,9.3,4.2
168,14.16,10.0,2.62,2.36
168,15.96,11.5,3.12,2.66
247,9.8,7.0,1.4,1.0
