DOLocationID,total_amount,fare_amount,trip_distance,tip_amount
264,36.36,30.0,0.07,6.06
264,24.36,20.0,0.01,4.06
264,75.38,60.0,0.01,15.08
264,48.36,40.0,0.02,8.06
264,5.37,4.5,0.52,0.07
264,4.29,2.5,0.15,0.99
264,12.36,9.0,2.13,2.06
264,24.36,20.0,0.01,4.06
265,87.88,70.0,17.54,17.58
264,18.36,15.0,0.14,3.06
264,12.3,10.0,0.04,2.0
264,14.76,11.5,2.6,2.46
265,63.36,52.0,18.36,10.56
264,14.75,11.5,2.4,2.45
264,11.27,9.0,2.3,1.47
265,42.3,36.5,12.66,5.0
265,44.3,41.5,12.8,2.0
264,21.06,14.0,2.78,3.51
264,8.75,5.5,0.8,1.45
265,55.92,42.0,14.21,9.32
265,91.32,71.5,17.94,15.22
265,50.6,42.0,13.72,4.0
264,12.36,8.5,1.58,2.06
265,21.35,16.5,4.7,3.55
265,55.56,45.0,12.77,9.26
264,56.3,46.0,0.02,10.0
265,64.28,44.5,15.29,12.86
264,15.99,11.5,2.95,3.69
264,7.88,6.0,0.02,1.58
264,12.36,10.0,0.02,2.06
265,58.56,48.0,16.39,9.76
265,75.1,60.5,14.29,10.0
264,32.3,2.5,0.04,28.0
264,22.3,17.0,0.03,5.0
264,18.36,15.0,0.01,3.06
265,39.36,31.5,8.93,6.56
265,41.33,40.0,11.35,0.03
265,10.68,6.5,0.91,2.88
264,22.56,17.5,4.85,3.76
265,50.0,45.0,0.2,5.0
265,53.16,43.5,10.48,8.86
265,51.96,42.5,15.2,8.66
265,50.38,23.0,5.96,10.08
264,43.29,33.0,0.04,9.99
264,11.3,8.0,0.02,3.0
264,42.36,35.0,0.3,7.06
264,15.36,12.0,3.23,2.56
265,63.0,55.0,14.55,7.7
265,114.36,93.5,34.38,19.06
265,53.88,40.0,11.29,10.78
264,17.16,13.0,3.57,2.86
265,32.88,25.0,7.79,6.58
265,35.16,28.5,8.93,5.86
264,16.55,13.0,3.7,2.75
265,26.16,21.0,5.05,4.36
264,7.3,3.5,0.42,2.0
265,26.16,20.0,5.52,4.36
264,9.96,8.0,0.01,1.66
264,13.3,8.0,0.01,5.0
265,33.96,27.0,8.11,5.66
265,124.7,96.5,37.3,20.78
264,96.36,80.0,0.01,16.06
264,19.12,15.0,0.01,3.82
264,19.89,15.0,0.01,4.59
264,9.0,8.0,0.01,0.7
265,32.76,26.5,7.5,5.46
265,20.75,16.5,4.0,3.45
265,6.96,5.0,0.42,1.16
265,65.8,60.0,15.14,5.0
264,15.32,14.5,2.5,0.02
265,72.8,55.0,6.2,1.0
265,73.42,56.5,20.85,10.0
264,11.16,8.0,1.48,1.86
265,199.1,158.5,40.27,33.18
265,53.32,52.0,13.63,0.02
264,9.49,7.0,0.04,2.19
264,18.36,15.0,0.02,3.06
264,24.36,20.0,0.01,4.06
264,40.38,40.0,0.02,0.08
265,239.1,176.5,43.44,55.18
265,73.92,60.0,17.72,7.0
264,63.3,60.0,0.08,3.0
264,44.12,35.0,0.02,8.82
264,9.3,7.0,0.02,2.0
264,6.36,4.5,0.87,1.06
264,9.6,2.5,0.01,6.3
264,28.73,21.8,0.02,6.63
265,23.82,22.5,6.87,0.02
264,19.56,16.0,0.01,3.26
265,79.88,78.5,20.59,0.08
264,54.36,45.0,0.02,9.06
265,15.96,12.5,3.08,2.66
265,46.71,36.5,12.77,7.46
264,11.3,10.0,0.07,1.0
265,23.16,18.5,5.47,3.86
264,14.76,12.0,0.04,2.46
265,42.96,34.5,9.43,7.16
264,12.0,10.0,0.02,2.0
265,49.8,46.0,16.58,3.0
265,26.31,19.5,5.83,4.06
265,47.16,38.5,12.9,7.86
265,100.7,77.0,28.24,16.78
264,11.8,9.0,1.86,2.0
265,66.36,55.0,0.15,11.06
264,16.6,12.5,1.9,3.3
264,40.32,40.0,0.01,0.02
265,78.36,65.0,8.52,13.06
265,62.63,45.5,12.78,0.08
264,11.4,7.0,0.5,2.6
265,104.8,83.0,19.96,20.0
264,12.3,10.0,0.02,2.0
264,19.56,14.5,3.45,3.26
265,26.16,20.5,6.54,4.36
265,42.96,34.5,9.4,7.16
264,17.3,15.0,0.02,2.0
265,75.3,70.0,21.47,5.0
265,54.12,26.0,6.25,10.82
264,12.36,10.0,0.01,2.06
264,36.36,30.0,3.8,6.06
264,12.3,10.0,0.01,2.0
265,76.7,57.0,14.59,12.78
264,23.4,14.0,3.5,8.6
264,49.27,31.5,7.6,9.85
265,60.38,60.0,17.57,0.08
265,34.8,31.0,6.22,2.0
265,49.38,42.5,13.98,5.08
265,46.71,35.5,9.56,7.46
264,8.3,7.0,0.02,1.0
264,11.3,10.0,0.01,1.0
265,75.1,60.5,14.08,10.0
265,105.96,86.5,20.61,17.66
265,121.56,100.0,38.6,20.26
264,15.3,11.0,2.0,3.5
264,15.38,11.5,2.23,3.08
264,38.15,31.0,8.3,6.35
264,26.15,21.0,5.7,4.35
265,73.8,53.0,9.99,20.0
265,64.8,48.5,10.23,5.0
264,62.67,52.0,0.01,7.92
265,50.38,45.0,12.39,4.58
264,14.76,12.0,0.04,2.46
265,136.8,85.0,18.03,50.0
264,22.25,16.0,3.71,4.45
264,12.36,10.0,0.04,2.06
264,10.79,6.5,0.77,2.49
264,7.11,2.5,0.01,0.86
265,27.3,24.0,7.5,2.0
264,7.38,6.0,1.01,0.08
265,40.56,32.5,9.17,6.76
265,71.9,53.0,18.77,11.98
265,17.76,14.0,3.08,2.96
265,81.36,67.0,16.9,13.56
265,51.36,42.0,14.04,8.56
265,36.66,18.0,5.37,6.11
265,142.56,117.0,33.76,23.76
265,76.18,65.5,22.75,8.88
265,83.52,65.0,15.11,13.92
265,49.56,39.5,11.81,8.26
265,154.75,122.0,25.73,30.95
265,110.38,86.5,23.12,22.08
265,49.14,36.0,8.28,11.34
265,220.56,182.0,38.49,36.76
265,222.56,175.0,55.48,44.51
265,87.21,58.0,11.91,14.21
265,50.05,33.5,6.15,3.0
265,41.8,35.5,12.84,5.0
265,43.56,35.0,9.27,7.26
264,17.76,13.5,2.69,2.96
265,40.56,32.5,11.81,6.76
265,70.3,65.0,22.59,5.0
265,96.36,79.0,21.16,16.06
264,23.38,23.0,0.28,0.08
264,16.56,13.5,0.01,2.76
264,42.36,35.0,0.01,7.06
264,18.36,15.0,0.01,3.06
264,40.3,35.0,0.21,5.0
264,18.48,18.0,0.04,0.18
264,25.38,25.0,0.12,0.08
265,116.16,82.0,15.62,19.36
265,64.55,53.0,20.1,10.75
265,28.88,19.5,6.64,5.78
265,48.05,29.5,10.61,4.0
265,55.05,36.0,5.33,5.0
265,30.96,25.0,9.01,5.16
264,7.3,2.5,0.08,4.0
265,97.56,80.5,20.51,16.26
265,72.3,61.5,20.69,10.0
265,67.98,50.5,16.67,8.61
264,16.0,12.5,0.04,3.2
264,9.96,8.0,0.02,1.66
264,18.36,14.0,2.82,3.06
265,90.3,80.0,20.94,10.0
265,38.8,32.5,11.2,5.0
264,42.36,35.0,0.02,7.06
264,18.48,15.5,4.21,1.68
265,60.36,50.0,0.17,10.06
265,19.56,15.0,3.87,3.26
264,36.0,30.0,0.04,6.0
264,24.0,20.0,0.01,4.0
265,70.0,35.5,13.3,33.2
264,50.38,40.0,0.03,10.08
265,55.3,50.0,8.04,5.0
264,85.38,68.0,0.02,17.08
264,13.56,11.0,0.04,2.26
265,74.31,43.0,13.89,12.06
264,10.56,8.0,1.44,1.76
264,120.66,86.5,26.46,20.11
264,20.1,15.0,0.12,4.8
264,16.56,13.0,2.37,2.76
264,20.3,19.0,0.03,1.0
265,32.55,17.0,5.26,1.0
264,14.76,12.0,0.14,2.46
264,19.12,15.0,0.01,3.82
265,83.16,68.0,25.94,13.86
264,18.36,14.0,3.64,3.06
265,44.8,40.5,14.81,3.5
264,21.3,20.0,0.14,1.0
264,27.8,24.0,7.27,3.0
265,65.1,49.5,12.2,12.0
264,17.16,14.0,0.04,2.86
264,8.76,7.0,0.01,1.46
264,71.9,52.5,19.38,11.98
264,10.32,10.0,0.01,0.02
265,31.3,27.0,7.32,3.5
265,34.56,28.0,8.12,5.76
265,29.38,28.5,5.52,0.08
264,8.3,7.0,0.14,1.0
264,14.0,12.0,0.01,1.7
265,237.36,197.0,42.81,39.56
265,32.16,26.0,8.53,5.36
265,72.3,66.5,25.03,5.0
264,10.38,8.0,0.01,2.08
264,8.5,6.0,1.13,1.7
265,81.35,67.0,24.6,13.55
265,36.96,30.0,8.97,6.16
264,12.36,10.0,0.01,2.06
264,10.56,7.0,0.95,1.76
265,104.6,75.0,16.27,25.0
265,81.8,70.0,18.21,10.0
265,74.31,58.5,19.89,12.06
264,19.89,15.0,0.01,4.59
265,66.05,41.0,5.68,10.0
265,41.16,32.5,9.13,6.86
264,14.16,10.0,1.83,2.36
265,31.56,25.0,8.61,5.26
264,13.39,9.0,1.88,3.09
265,25.3,15.0,0.17,10.0
265,96.37,65.0,24.74,27.27
264,12.36,10.0,0.01,2.06
265,91.25,63.0,21.96,15.21
264,9.12,7.0,0.02,1.82
265,128.16,106.0,36.5,21.36
265,79.75,63.0,23.28,15.95
265,88.7,67.0,24.35,14.78
265,30.05,12.5,3.0,5.0
264,24.12,19.0,0.02,4.82
265,58.56,48.0,15.27,9.76
264,3.38,2.5,0.24,0.08
264,9.96,8.0,0.01,1.66
265,39.36,31.5,9.13,6.56
265,88.8,77.5,18.08,10.0
264,31.62,25.0,0.01,6.32
264,14.76,12.0,0.01,2.46
264,8.0,7.0,0.01,0.7
264,60.38,48.0,0.02,12.08
265,79.9,57.0,19.51,15.98
265,66.96,55.0,10.63,11.16
264,18.96,15.0,3.37,3.16
264,7.3,2.5,0.02,4.0
265,32.31,24.5,7.4,5.06
265,85.3,75.0,0.17,10.0
265,6.62,5.0,0.06,1.32
264,10.78,8.0,0.97,0.98
265,45.96,36.5,9.45,7.66
265,29.8,26.0,8.83,2.0
265,121.56,100.0,23.22,20.26
264,65.3,60.0,0.01,5.0
264,16.0,15.0,0.15,0.7
265,93.5,80.0,29.75,12.2
264,17.88,14.0,0.01,3.58
264,9.36,7.8,0.02,1.56
264,61.3,55.0,0.04,6.0
265,61.56,51.0,0.17,10.26
265,145.0,128.0,31.34,10.08
265,38.31,29.5,8.45,6.06
265,30.81,30.0,10.24,0.01
264,23.3,2.5,0.04,20.0
265,70.56,58.0,21.59,11.76
265,38.0,35.0,6.9,3.0
265,120.29,86.0,24.43,10.0
265,45.96,37.5,8.56,7.66
264,8.3,7.0,0.04,1.0
265,20.15,15.0,4.4,3.35
264,10.1,8.8,0.02,1.0
265,41.76,33.5,9.53,6.96
265,118.5,80.0,10.1,23.7
264,8.84,5.5,0.99,2.04
265,35.76,28.5,8.37,5.96
264,8.76,7.0,0.3,1.46
265,33.36,26.5,8.26,5.56
264,160.4,160.0,0.34,0.1
265,32.3,29.0,8.65,2.0
265,107.64,95.0,25.87,0.1
265,93.3,70.5,26.2,21.5
265,34.11,26.0,8.42,5.36
264,6.89,5.0,0.02,1.59
265,61.3,55.5,20.14,5.0
265,130.39,100.0,35.99,30.09
265,54.3,32.0,9.2,5.0
265,57.96,47.5,14.15,9.66
264,62.3,60.0,0.02,2.0
265,58.26,34.0,11.84,9.71
265,6.81,6.0,1.05,0.01
265,74.46,47.5,17.31,12.41
264,24.36,20.0,0.01,4.06
264,11.3,10.0,0.25,1.0
265,62.16,36.0,9.36,10.36
265,42.96,34.5,12.35,7.16
265,39.36,31.5,11.04,6.56
265,38.16,30.5,10.72,6.36
265,40.3,35.0,12.38,4.0
265,84.61,62.0,23.62,8.86
264,72.36,60.0,0.08,12.06
265,47.15,38.0,10.9,7.85
264,8.16,5.5,0.96,1.36
265,132.36,110.0,14.75,22.06
265,104.39,79.0,21.14,24.09
264,12.3,2.5,0.01,9.0
265,72.4,45.0,15.5,12.05
265,26.8,24.0,7.51,2.0
264,45.31,45.0,0.2,0.01
264,19.3,17.0,0.03,2.0
264,20.76,17.0,0.05,3.46
264,20.3,15.0,0.02,5.0
264,22.56,17.5,4.58,3.76
265,33.75,20.0,2.0,2.0
264,9.96,8.0,0.01,1.66
265,50.35,39.5,11.4,10.05
265,73.56,60.5,14.7,12.26
265,78.5,61.0,18.44,15.7
265,56.9,31.0,8.8,11.35
264,9.96,8.0,0.01,1.66
264,7.8,7.0,0.01,0.5
265,54.36,44.0,15.39,9.06
265,54.75,42.5,13.26,10.95
265,39.36,31.5,9.27,6.56
264,19.89,14.5,3.55,4.59
265,61.3,57.5,20.85,3.0
264,31.62,25.0,0.04,6.32
265,59.8,53.5,13.47,5.5
265,37.05,21.5,7.02,3.0
264,40.3,35.0,0.04,5.0
265,32.76,25.5,7.51,5.46
265,50.76,40.5,10.61,8.46
264,10.88,10.5,0.02,0.08
265,45.24,33.5,12.15,10.44
264,38.19,26.5,7.69,7.64
265,59.8,54.5,20.35,4.0
264,45.3,40.0,0.04,5.0
264,18.36,15.0,0.01,3.06
265,50.75,41.0,11.7,8.45
264,103.56,86.0,0.01,17.26
264,19.05,12.5,2.85,2.0
265,41.0,31.0,9.66,8.2
265,77.16,62.5,15.97,12.86
265,25.09,18.0,4.71,5.79
264,26.3,25.0,0.01,1.0
265,35.8,32.0,7.37,3.0
265,72.26,57.0,21.04,6.39
264,22.3,20.0,0.02,2.0
265,52.0,45.0,6.8,7.0
264,14.8,13.0,2.43,1.0
265,30.0,26.5,9.3,2.7
265,56.16,46.0,16.71,9.36
265,30.36,24.5,7.1,5.06
265,45.6,45.0,0.01,0.3
265,68.42,53.5,17.27,8.0
264,3.96,2.5,1.03,0.66
264,42.36,35.0,0.04,7.06
265,23.8,21.0,2.65,2.0
264,44.12,35.0,0.02,8.82
265,98.62,87.0,24.58,4.7
264,17.8,14.0,3.24,2.0
264,27.0,25.0,0.01,2.0
264,14.76,12.0,0.01,2.46
264,12.36,10.0,0.04,2.06
265,24.44,17.5,4.34,5.64
264,14.16,10.5,2.16,2.36
265,41.16,33.0,9.24,6.86
265,39.3,33.5,10.65,5.0
265,30.8,27.0,8.95,3.0
265,52.26,31.0,10.32,8.71
264,15.0,2.5,0.01,11.7
265,42.88,33.5,8.83,8.58
264,54.0,45.0,0.02,9.0
264,12.36,10.0,0.01,2.06
264,21.66,13.5,3.16,3.61
264,9.0,8.0,0.02,0.7
264,30.36,25.0,0.01,5.06
265,90.36,75.0,29.27,15.06
265,40.56,32.5,9.19,6.76
264,12.36,10.0,0.04,2.06
265,40.8,38.0,13.2,2.0
265,34.56,28.0,7.58,5.76
264,16.0,2.5,0.01,12.7
264,14.8,12.0,3.02,2.0
264,40.4,40.0,0.16,0.1
265,113.16,93.0,24.73,18.86
264,18.8,16.5,4.93,1.0
264,19.56,16.0,0.04,3.26
264,9.96,8.0,0.01,1.66
265,114.06,78.0,21.25,19.01
265,15.36,12.0,2.95,2.56
265,39.05,30.5,8.95,5.0
264,15.85,10.0,0.01,5.55
264,19.12,15.0,0.06,3.82
264,8.0,2.5,0.03,4.2
264,12.36,10.0,0.01,2.06
265,117.79,52.0,24.69,50.0
265,15.36,12.0,3.64,2.56
264,25.56,21.0,0.04,4.26
264,59.3,50.0,0.12,9.0
264,7.0,4.0,0.4,1.2
264,12.35,9.5,2.1,2.05
265,38.16,30.5,8.98,6.36
265,44.15,36.0,12.5,7.35
264,65.31,65.0,0.01,0.01
265,82.05,69.0,18.83,1.0
264,15.72,12.8,0.02,2.62
264,10.0,8.0,0.02,2.0
265,77.16,63.5,14.46,12.86
265,20.0,16.0,3.16,3.2
265,54.96,45.0,11.86,9.16
265,38.8,33.0,9.56,5.0
264,14.1,13.0,0.21,0.8
265,34.0,30.5,9.62,2.7
265,39.3,36.5,13.15,2.0
264,12.0,10.0,0.01,1.7
265,53.46,32.5,5.02,8.91
265,39.3,33.5,10.15,5.0
264,14.76,12.0,0.04,2.46
264,7.92,6.3,0.02,1.32
265,55.8,40.0,20.08,15.0
265,26.16,21.0,6.82,4.36
264,10.14,7.0,1.47,2.34
264,13.39,10.0,0.01,3.09
265,33.3,29.5,10.34,3.0
264,50.76,42.0,0.01,8.46
265,36.6,33.0,11.89,2.8
265,50.76,40.5,11.0,8.46
265,42.64,31.0,10.88,9.84
265,39.3,35.5,12.9,3.0
265,91.71,57.5,19.86,14.96
265,61.3,52.5,19.29,8.0
265,27.38,26.5,8.65,0.08
264,9.96,8.0,0.03,1.66
265,30.14,22.69,6.86,4.7
265,51.85,26.28,7.45,8.32
265,98.93,66.89,17.6,14.79
264,11.08,8.0,2.02,0.83
265,46.8,42.5,14.41,3.0
264,10.8,2.5,0.02,7.0
265,97.11,61.0,19.91,15.86
264,21.41,20.0,0.02,1.11
264,6.3,2.5,0.01,3.0
265,40.0,37.5,13.48,1.7
264,35.6,35.0,0.01,0.3
264,33.66,24.5,7.76,5.61
264,18.8,15.0,4.57,2.0
264,16.8,14.0,0.01,2.5
265,62.8,53.0,19.3,9.0
265,51.96,42.5,11.1,8.66
265,39.55,36.0,12.17,2.75
264,266.16,220.0,0.14,44.36
265,52.32,25.5,7.33,6.57
264,16.18,15.55,0.04,0.33
265,31.8,26.0,8.67,5.0
264,18.18,15.5,3.71,0.88
265,17.05,13.5,3.48,2.75
265,98.55,95.0,33.79,2.75
265,22.05,18.5,5.48,2.75
265,14.76,11.5,3.39,2.46
264,16.0,2.5,0.02,12.7
265,56.31,43.5,14.84,9.06
265,83.7,56.7,35.91,13.95
265,27.05,23.5,4.39,2.75
264,19.3,18.0,0.01,1.0
264,9.49,7.0,0.02,2.19
265,44.76,36.5,13.12,7.46
265,29.05,25.5,7.9,2.75
264,15.88,15.55,0.01,0.03
264,12.52,11.11,0.03,1.11
265,73.3,56.0,19.29,2.75
265,15.55,11.0,2.19,2.75
265,127.36,95.2,35.91,16.61
264,36.55,33.0,3.81,2.75
264,70.55,67.0,8.18,2.75
265,72.05,68.5,25.3,2.75
264,35.8,27.0,7.39,8.0
265,5.3,2.5,0.07,2.0
265,43.55,39.0,13.83,2.75
264,10.4,10.0,0.12,0.1
264,12.36,10.0,0.01,2.06
265,75.3,64.5,24.24,10.0
264,33.3,2.5,0.06,30.0
264,8.3,2.5,0.01,4.0
264,11.3,10.0,0.02,1.0
264,12.3,10.0,0.04,2.0
265,37.05,33.5,15.27,2.75
265,33.23,30.18,5.26,2.75
265,29.29,26.24,5.2,2.75
264,38.47,35.42,0.24,2.75
265,39.55,36.5,17.39,2.75
265,28.44,24.89,8.82,2.75
265,29.95,26.9,9.64,2.75
265,65.19,56.02,21.69,2.75
265,27.76,24.71,6.36,2.75
265,38.77,35.72,13.59,2.75
265,30.51,27.46,10.37,2.75
265,30.88,27.83,9.32,2.75
265,31.01,27.96,13.41,2.75
265,12.14,9.09,3.47,2.75
265,61.03,51.86,20.22,2.75
265,44.56,39.22,17.26,2.75
265,55.93,46.26,19.98,2.75
265,33.08,30.03,5.26,2.75
265,15.05,12.0,3.52,2.75
265,19.35,16.3,3.34,2.75
265,85.7,56.7,35.91,13.95
265,22.42,19.37,4.92,2.75
265,20.6,17.55,6.39,2.75
265,38.11,35.06,14.43,2.75
265,54.03,50.98,31.08,2.75
265,33.16,30.11,5.02,2.75
265,39.84,36.79,28.2,2.75
265,17.93,14.88,3.48,2.75
265,129.36,95.2,35.91,16.61
265,18.72,15.67,7.12,2.75
265,72.74,53.94,16.78,2.0
265,97.79,67.44,21.99,16.3
265,97.46,74.8,25.56,16.24
265,49.44,46.39,17.57,2.75
265,29.89,26.64,9.84,2.75
265,57.71,34.04,11.19,9.62
265,54.4,39.06,10.25,0.54
265,76.25,62.9,24.3,6.93
265,21.15,18.1,5.04,2.75
265,36.35,27.18,12.97,2.75
265,70.68,58.6,20.39,11.78
265,21.91,17.96,3.84,3.65
265,91.6,80.14,30.88,2.75
265,38.74,31.98,7.38,6.46
265,41.63,34.39,10.29,6.94
265,23.55,20.0,5.66,2.75
264,11.16,9.0,0.04,1.86
264,11.31,11.0,0.02,0.01
265,27.96,22.5,7.57,4.66
265,48.31,48.0,0.09,0.01
265,41.05,37.5,7.36,2.75
265,54.05,50.5,5.93,2.75
265,40.3,36.5,10.13,3.0
265,15.05,11.0,2.5,2.75
265,142.05,117.5,24.85,10.0
265,30.05,26.5,7.29,2.75
264,11.75,9.0,1.7,1.95
264,39.66,29.5,9.68,6.61
265,30.3,26.5,9.15,3.0
265,28.3,25.0,7.35,3.0
265,25.8,22.5,7.57,2.0
265,99.79,83.0,31.24,2.75
264,9.36,7.0,1.23,1.56
265,34.05,30.5,9.68,2.75
265,26.55,23.0,4.19,2.75
265,49.71,24.0,6.77,7.96
264,7.3,2.5,0.01,4.0
264,9.96,8.0,0.01,1.66
265,32.05,28.5,9.83,2.75
265,72.8,57.5,20.8,2.75
264,80.55,76.0,5.7,2.75
264,50.4,50.0,0.13,0.1
264,14.9,3.5,0.54,10.1
265,85.05,82.0,22.3,2.75
265,25.05,20.5,4.6,2.75
265,44.8,38.0,12.8,5.0
264,6.36,5.0,0.01,1.06
265,54.55,50.0,17.33,2.75
265,112.0,91.5,21.86,4.0
265,23.05,19.5,4.1,2.75
265,25.3,22.5,7.39,2.0
265,38.55,35.0,10.49,2.75
265,70.8,53.5,20.1,2.75
265,26.76,22.0,0.31,4.46
265,47.05,43.5,13.99,2.75
265,53.05,49.5,18.39,2.75
264,29.02,26.0,8.83,2.22
264,11.75,8.5,2.0,1.95
265,42.55,38.0,12.45,2.75
265,43.05,39.5,8.95,2.75
264,11.18,9.0,0.03,1.88
265,55.56,45.5,12.73,9.26
265,75.05,61.5,21.76,10.0
265,120.06,88.0,26.01,20.01
264,11.76,8.0,1.47,1.96
265,73.09,45.5,16.64,6.47
265,47.05,42.5,9.18,2.75
265,27.05,22.5,7.84,2.75
264,20.05,16.5,3.08,2.75
265,69.05,65.5,24.75,2.75
265,53.69,40.5,15.01,12.39
264,10.38,8.0,0.01,2.08
264,8.38,8.0,0.01,0.08
265,22.55,19.0,3.82,2.75
265,47.1,26.5,9.43,4.1
265,72.05,68.5,15.57,2.75
265,30.36,24.5,6.98,5.06
265,64.55,47.5,9.95,5.0
265,32.3,27.5,9.5,4.0
264,22.8,20.0,0.04,2.5
265,72.67,63.0,23.34,2.75
265,15.55,12.0,2.53,2.75
265,76.67,67.0,22.88,2.75
264,12.24,9.9,0.02,2.04
265,20.55,16.0,4.12,2.75
265,62.61,35.0,12.0,10.11
265,65.95,63.5,23.5,0.65
265,99.79,83.0,31.15,2.75
265,46.3,37.5,13.26,7.0
265,69.17,59.5,21.47,2.75
265,27.55,23.0,4.64,2.75
264,8.8,2.5,0.01,4.5
265,65.0,0.0,0.43,65.0
265,62.67,53.0,17.82,2.75
265,22.55,19.0,3.98,2.75
264,12.39,12.0,0.01,0.09
264,10.38,10.0,0.02,0.08
265,69.55,66.0,24.83,2.75
265,50.55,35.5,6.02,1.0
265,133.0,120.0,27.09,0.95
265,41.64,34.4,10.37,6.94
265,90.76,81.59,32.67,2.75
264,10.75,8.0,0.14,2.75
265,66.45,57.28,22.2,2.75
265,14.2,11.15,3.32,2.75
265,89.62,86.57,32.33,2.75
265,66.28,57.11,22.0,2.75
265,23.28,20.23,4.79,2.75
265,90.84,81.67,33.02,2.75
265,27.56,24.51,5.47,2.75
265,17.09,14.04,3.64,2.75
265,42.79,39.74,14.16,2.75
265,103.25,87.96,34.38,2.75
265,27.52,24.47,4.79,2.75
265,61.77,52.1,20.35,2.75
265,19.81,16.76,5.57,2.75
265,91.25,82.08,32.72,2.75
265,22.81,19.76,6.59,2.75
265,91.03,81.86,32.74,2.75
265,26.59,23.54,5.72,2.75
265,56.43,46.76,17.52,2.75
265,90.12,80.95,32.42,2.75
265,24.15,21.1,8.11,2.75
265,69.42,60.25,22.95,2.75
265,33.76,30.21,11.0,2.75
265,32.66,29.61,9.95,2.75
265,26.35,23.3,5.68,2.75
265,90.06,80.89,32.38,2.75
265,88.46,79.29,21.65,2.75
265,28.03,24.98,9.31,2.75
265,43.41,40.36,13.1,2.75
265,37.48,34.43,11.89,2.75
265,47.75,44.7,20.66,2.75
265,16.7,13.45,5.77,2.75
265,55.65,58.7,18.47,2.75
265,27.8,24.75,5.56,2.75
265,88.62,79.45,32.13,2.75
265,51.75,48.7,13.12,2.75
265,21.03,17.98,5.6,2.75
265,41.39,38.34,13.33,2.75
265,42.2,39.15,15.05,2.75
265,30.25,27.2,12.43,2.75
265,21.66,18.61,6.55,2.75
265,29.33,26.28,11.74,2.75
265,33.43,30.18,4.74,2.75
265,33.76,30.71,8.71,2.75
265,91.33,82.16,32.72,2.75
265,58.38,49.21,19.25,2.75
265,71.91,62.74,22.39,2.75
265,36.66,33.61,15.11,2.75
265,87.41,84.36,34.15,2.75
265,18.36,15.31,4.26,2.75
265,38.45,35.4,11.82,2.75
265,89.97,80.8,32.55,2.75
265,18.66,15.61,5.27,2.75
265,38.14,35.09,13.25,2.75
265,61.24,52.07,20.57,2.75
265,26.53,23.48,7.56,2.75
265,45.02,41.97,2.04,2.75
265,91.35,82.18,32.75,2.75
264,23.81,20.76,7.71,2.75
265,33.17,30.12,4.84,2.75
265,85.41,76.24,29.34,2.75
265,92.73,83.56,33.46,2.75
265,17.04,13.99,3.77,2.75
265,19.91,16.86,3.43,2.75
265,27.68,24.63,5.07,2.75
265,23.25,20.2,7.55,2.75
265,55.08,45.91,20.5,2.75
264,32.5,25.34,7.97,4.11
265,75.61,66.44,4.81,2.75
265,25.8,22.75,14.75,2.75
265,39.09,33.29,13.22,2.75
265,20.3,17.5,5.4,2.0
265,47.05,43.5,14.97,2.75
265,52.55,48.0,16.71,2.75
265,99.79,83.0,31.41,2.75
265,59.67,50.0,18.71,2.75
265,58.17,48.5,17.89,2.75
265,103.31,69.5,23.85,9.39
265,24.75,19.5,6.28,2.0
265,60.55,57.0,20.83,2.75
265,59.17,49.5,18.73,2.75
265,32.88,25.5,8.36,6.58
265,59.55,56.0,10.99,2.75
265,18.05,14.5,3.53,2.75
265,60.55,57.0,11.02,2.75
265,5.91,2.5,0.5,0.66
265,29.55,25.0,4.61,2.75
265,59.55,55.0,18.7,2.75
265,51.12,38.0,10.83,8.52
265,62.16,50.5,18.82,10.36
265,54.55,51.0,11.28,2.75
265,79.67,70.0,23.33,2.75
265,23.55,20.0,4.21,2.75
265,60.17,50.5,17.93,2.75
265,15.82,15.0,4.7,0.02
265,26.05,22.5,7.04,2.75
265,59.17,49.5,18.72,2.75
265,23.55,20.0,5.86,2.75
264,9.96,8.0,0.01,1.66
265,66.3,50.5,14.81,2.75
264,58.17,48.5,15.56,2.75
265,59.67,50.0,18.74,2.75
265,25.74,19.0,5.72,5.94
265,61.67,52.0,18.54,2.75
265,71.8,56.5,18.52,2.75
265,26.55,22.0,6.9,2.75
265,67.33,37.0,12.06,13.08
264,8.8,6.5,1.11,1.0
265,49.71,39.0,13.38,7.96
265,20.55,17.0,3.99,2.75
264,9.96,8.0,0.04,1.66
265,33.06,16.2,7.26,4.31
265,48.55,45.0,14.97,2.75
265,53.16,43.5,12.26,8.86
265,17.55,14.0,3.84,2.75
265,29.3,26.5,7.94,2.0
265,66.67,56.0,19.71,2.75
265,60.17,50.5,18.68,2.75
265,103.55,88.0,28.77,1.0
265,48.05,44.5,14.36,2.75
265,80.17,70.5,22.09,2.75
265,53.67,44.0,14.7,2.75
265,67.17,56.5,19.01,2.75
265,66.55,62.0,20.12,2.75
265,34.84,26.0,8.35,8.04
265,22.05,18.5,2.45,2.75
265,99.79,84.0,31.12,2.75
265,68.87,57.5,21.5,2.0
265,60.17,50.5,18.68,2.75
265,29.05,25.5,4.27,2.75
265,49.92,40.0,13.91,3.0
265,56.67,47.0,17.11,2.75
265,99.79,84.0,31.19,2.75
264,14.3,2.5,0.2,11.0
264,16.1,14.8,0.25,1.0
265,37.55,33.0,10.67,2.75
