DOLocationID,total_amount,fare_amount,trip_distance,tip_amount
33,5.76,4.0,0.56,0.96
181,12.96,10.0,1.86,2.16
34,14.04,10.0,1.68,3.24
62,27.3,25.0,0.09,2.0
33,10.3,4.5,0.49,5.0
66,14.76,11.5,1.9,2.46
33,8.8,5.0,0.88,3.0
66,6.96,5.0,0.65,1.16
17,18.51,10.5,2.02,2.26
112,22.25,17.0,3.84,4.45
225,18.36,14.5,3.29,3.06
65,9.29,7.5,1.0,0.99
65,9.95,7.5,1.1,1.65
49,11.76,9.0,1.33,1.96
257,22.11,16.0,3.2,3.36
25,9.8,6.0,1.09,3.0
97,5.15,3.5,0.4,0.85
25,7.95,4.0,0.23,1.2
108,7.56,5.5,0.96,1.26
33,7.56,5.5,0.79,1.26
54,13.39,9.5,1.53,3.09
33,9.45,6.5,0.9,2.15
33,7.8,6.0,0.69,1.0
26,17.76,14.0,3.56,2.96
97,9.96,7.5,1.3,1.66
35,25.38,19.5,5.95,5.08
33,5.75,4.0,0.5,0.95
34,12.36,9.5,1.87,2.06
34,11.76,9.0,1.45,1.96
29,9.35,7.0,1.0,1.55
62,18.8,16.0,3.7,2.0
66,11.88,10.0,1.6,1.08
150,29.16,23.5,7.36,4.86
33,9.35,7.0,0.8,1.55
40,6.36,4.5,0.58,1.06
112,21.85,16.5,4.5,2.6
66,9.75,7.0,1.35,1.95
80,15.38,11.5,2.5,3.08
66,6.96,5.0,0.62,1.16
255,30.96,25.0,7.56,5.16
52,6.62,4.5,0.48,1.32
228,9.51,5.5,1.0,1.26
257,11.27,9.0,2.0,1.47
181,19.71,14.0,2.7,2.96
97,10.38,8.5,1.43,1.08
52,6.96,5.0,0.48,1.16
66,8.5,6.0,0.89,1.7
97,8.3,5.5,0.73,2.0
54,6.96,5.0,0.62,1.16
33,8.31,4.5,0.53,1.06
66,9.36,7.0,1.4,1.56
17,12.36,9.5,1.67,2.06
181,11.16,8.5,1.06,1.86
66,11.44,8.0,1.65,2.64
66,6.96,5.0,0.63,1.16
181,6.36,4.5,0.57,1.06
181,8.16,6.0,0.88,1.36
256,21.0,16.0,3.44,4.2
52,5.39,4.5,0.5,0.09
33,7.55,5.5,0.6,1.25
177,53.5,42.0,12.94,10.7
66,7.56,5.5,0.85,1.26
33,45.66,34.5,8.04,7.61
65,11.75,9.0,1.5,1.95
195,15.8,14.0,3.59,1.0
40,6.89,3.5,0.41,0.64
66,6.62,4.5,0.73,1.32
34,12.88,9.5,1.41,2.58
210,7.85,5.5,1.0,1.55
150,11.4,8.0,1.7,2.6
40,6.36,4.5,0.65,1.06
40,12.36,9.5,0.83,2.06
49,12.88,9.5,1.74,2.58
61,15.36,12.0,2.22,2.56
255,9.49,6.5,1.23,2.19
25,6.96,5.0,0.82,1.16
106,15.76,11.0,2.19,2.01
225,5.16,3.5,0.6,0.86
112,22.56,18.0,5.36,3.76
225,6.96,5.0,0.84,1.16
25,9.96,7.5,1.28,1.66
52,5.16,3.5,0.41,0.86
97,12.96,10.0,1.6,2.16
97,11.76,9.0,1.19,1.96
181,14.04,10.0,1.89,3.24
189,13.39,9.5,1.82,3.09
52,9.18,3.5,0.43,4.88
26,27.28,24.0,7.21,2.48
181,20.16,16.0,2.51,3.36
195,11.44,8.0,1.66,2.64
112,19.12,14.5,3.76,3.82
33,8.15,6.0,0.5,1.35
40,14.16,11.0,1.6,2.36
228,68.47,42.5,14.0,15.8
26,52.55,46.5,15.38,2.5
25,13.39,9.5,0.68,3.09
33,9.96,7.5,0.96,1.66
40,7.8,6.0,0.88,1.0
66,13.56,10.5,2.28,2.26
40,6.96,5.0,0.68,1.16
62,21.8,19.0,3.98,2.0
33,12.88,9.5,1.0,2.58
189,12.25,9.0,1.76,2.45
52,5.35,3.5,0.5,1.05
72,15.3,14.0,3.77,0.5
49,15.96,12.5,2.16,2.66
52,49.8,33.0,1.7,16.0
181,12.35,9.5,2.0,2.05
65,11.8,10.0,1.8,1.0
61,18.5,14.0,3.18,3.7
217,12.36,9.5,2.22,2.06
61,14.76,11.5,2.24,2.46
65,6.96,5.0,0.83,1.16
49,11.0,8.0,1.73,2.2
33,6.0,4.0,0.49,1.2
65,8.16,6.0,0.95,1.36
66,9.96,7.5,0.88,1.66
133,8.76,6.5,1.08,1.46
25,9.36,7.0,1.05,1.56
97,8.75,6.5,1.1,1.45
181,15.95,11.5,2.1,3.65
80,9.36,7.0,1.1,1.56
61,19.8,17.0,3.51,2.0
181,6.89,4.5,0.48,1.59
66,8.76,6.5,1.01,1.46
181,6.8,4.0,0.44,2.0
34,9.36,7.0,0.88,1.56
150,11.0,8.0,1.7,2.2
52,6.89,4.5,0.61,1.59
25,7.56,5.5,0.64,1.26
217,43.59,40.0,12.2,0.04
181,8.84,6.0,0.68,2.04
40,7.55,5.5,1.0,1.25
52,8.16,6.0,0.84,1.36
228,6.96,5.0,0.71,1.16
181,10.38,7.5,1.42,2.08
181,9.96,7.5,1.8,1.66
89,17.76,14.0,3.42,2.96
33,17.31,12.0,2.11,2.56
40,12.36,9.5,0.94,2.06
33,7.48,6.0,0.77,0.68
37,23.76,19.0,4.98,3.96
189,11.0,8.0,1.41,2.2
33,19.11,13.5,1.01,2.86
33,13.56,10.5,2.21,2.26
65,8.16,6.0,0.5,1.36
65,11.44,8.0,1.26,2.64
17,25.29,19.5,4.09,3.04
33,38.5,30.0,10.5,7.7
225,20.8,15.0,3.5,5.0
17,8.76,6.5,0.84,1.46
112,20.76,16.5,4.41,3.46
52,14.75,11.5,2.4,2.45
17,8.19,5.5,0.93,1.89
25,11.3,6.5,0.6,4.0
25,14.91,10.0,1.66,2.16
17,9.36,7.0,1.21,1.56
225,17.76,14.0,2.72,2.96
49,10.3,8.5,1.49,1.0
228,18.59,13.5,2.59,4.29
33,10.38,7.5,1.47,2.08
65,8.16,6.0,0.7,1.36
189,10.56,8.0,1.65,1.76
14,33.36,27.0,8.19,5.56
33,8.75,6.5,1.1,1.45
54,9.54,7.5,1.72,1.24
33,8.16,6.0,0.93,1.36
112,17.15,13.5,3.3,2.85
33,7.5,5.5,0.9,1.2
66,11.76,9.0,1.38,1.96
256,23.16,18.5,3.6,3.86
255,19.56,15.5,4.0,3.26
188,19.11,13.5,2.75,2.86
97,8.3,4.5,0.69,3.0
40,6.95,5.0,0.8,1.15
189,14.8,12.5,1.97,1.5
189,11.76,9.0,1.73,1.96
40,12.09,8.5,1.68,2.79
33,5.76,4.0,0.44,0.96
33,32.16,26.0,7.02,5.36
195,11.3,9.5,2.0,1.0
97,9.1,7.5,1.29,0.8
14,22.42,17.0,4.57,2.67
217,34.3,31.5,10.9,2.0
14,58.56,48.0,16.22,9.76
97,6.96,5.0,0.74,1.16
40,9.36,7.0,1.51,1.56
190,54.96,45.5,3.58,9.16
181,12.96,10.0,1.8,2.16
217,36.05,31.5,8.75,1.0
210,5.6,4.5,0.61,0.3
33,11.8,9.5,1.57,1.5
97,6.24,4.0,0.6,1.44
49,12.88,9.5,1.77,2.58
33,12.3,9.5,1.18,2.0
17,15.36,12.0,2.24,2.56
17,7.0,5.5,0.77,0.7
40,12.85,9.5,1.0,2.55
97,14.75,11.0,1.55,2.95
65,12.36,10.0,1.48,2.06
33,8.19,5.5,0.83,1.89
181,18.36,14.5,2.22,3.06
97,13.5,10.0,2.17,2.7
255,18.36,14.5,3.15,3.06
25,7.54,5.0,0.59,1.74
61,10.3,7.5,0.14,2.0
217,17.76,14.0,2.28,2.96
189,11.8,10.0,1.45,1.0
65,7.3,5.5,0.82,1.0
21,19.71,14.0,3.03,2.96
25,6.96,5.0,0.74,1.16
33,8.82,8.0,0.9,0.02
40,8.76,6.5,0.86,1.46
49,13.5,10.0,1.85,2.7
112,12.36,9.5,2.09,2.06
66,9.36,7.0,0.96,1.56
33,9.96,7.5,0.94,1.66
61,20.3,18.0,3.61,1.5
181,6.96,5.0,0.7,1.16
65,9.75,7.0,1.12,1.95
49,11.16,8.5,1.4,1.86
181,10.56,8.0,1.32,1.76
49,20.69,15.5,3.28,2.44
17,12.36,9.5,2.18,2.06
106,9.96,7.5,0.99,1.66
65,6.8,3.5,0.36,2.5
65,14.76,11.5,1.72,2.46
49,12.42,10.0,1.84,1.62
189,10.56,8.0,1.48,1.76
33,8.16,6.0,1.12,1.36
181,23.5,18.0,3.85,4.7
72,9.36,7.0,1.27,1.56
25,14.31,9.5,1.99,2.06
66,11.16,8.5,1.6,1.86
17,9.88,6.0,1.23,3.08
112,26.15,21.0,4.9,4.35
17,10.11,6.0,0.97,1.36
49,13.71,9.0,1.3,1.96
165,35.76,29.0,7.92,5.96
210,7.56,5.5,0.79,1.26
65,67.85,53.0,10.8,11.3
80,16.3,14.5,3.5,1.0
49,11.16,8.5,1.54,1.86
178,35.16,28.5,6.91,5.86
97,9.36,7.0,1.09,1.56
25,10.8,9.0,1.16,1.0
89,21.36,17.0,4.22,3.56
25,8.19,5.5,0.78,1.89
33,7.56,5.5,0.93,1.26
66,9.96,7.5,1.22,1.66
33,6.85,4.5,0.6,1.55
25,9.12,6.5,1.06,1.82
35,53.76,44.0,14.29,8.96
97,11.0,8.0,1.0,2.2
181,14.76,11.5,2.43,2.46
40,12.09,8.5,1.75,2.79
25,10.38,7.5,1.46,2.08
49,9.75,7.0,1.4,1.95
89,15.8,13.0,3.12,2.0
256,10.8,9.0,1.61,1.0
66,9.36,7.0,1.54,1.56
256,41.55,33.0,9.33,5.0
17,13.56,10.5,2.33,2.26
228,26.76,21.5,6.65,4.46
26,84.18,75.0,17.07,0.01
256,5.76,4.0,0.56,0.96
52,9.96,7.5,1.46,1.66
181,19.89,14.5,3.29,4.59
33,8.3,6.5,1.11,1.0
62,12.33,11.5,1.5,0.03
188,8.76,6.5,0.79,1.46
61,17.76,14.0,2.15,2.96
66,9.36,7.0,1.19,1.56
40,8.15,6.0,0.9,1.35
49,15.95,11.5,2.0,2.65
25,9.12,6.5,1.07,1.82
181,10.75,7.0,1.15,1.0
189,13.56,10.5,1.0,2.26
181,10.12,8.0,0.98,1.32
40,17.16,13.5,2.76,2.86
188,20.16,16.0,3.53,3.36
80,11.76,9.0,1.55,1.96
34,12.3,9.0,1.4,1.5
66,10.55,8.0,1.1,1.75
181,21.95,17.5,2.9,3.65
181,13.56,10.5,2.26,2.26
40,8.97,7.0,0.99,1.17
89,18.5,14.0,2.95,3.7
54,8.16,6.0,0.86,1.36
190,12.3,9.5,1.12,2.0
181,9.95,7.0,1.4,1.65
97,10.38,8.5,1.33,1.08
34,9.36,7.0,1.17,1.56
33,9.12,6.5,0.94,1.82
49,10.56,8.0,1.53,1.76
89,32.3,30.5,6.17,1.0
52,5.8,4.0,0.37,1.0
97,7.25,5.0,0.81,1.45
181,12.96,10.0,1.72,2.16
97,12.88,8.5,1.48,2.58
228,20.15,15.0,3.3,3.35
189,13.56,9.5,1.47,2.26
61,17.15,12.5,2.7,2.85
190,85.67,73.0,20.7,2.0
112,8.97,6.0,1.0,1.17
189,10.55,7.0,1.1,1.75
188,21.18,14.5,2.97,2.93
256,8.0,5.5,0.9,0.7
40,9.35,6.0,1.1,1.55
65,8.76,5.5,0.95,1.46
181,27.25,20.0,2.68,5.45
49,18.96,14.0,2.53,3.16
61,12.36,8.5,1.52,2.06
256,8.16,5.0,0.8,1.36
72,28.71,20.5,3.19,4.46
181,22.49,15.5,3.44,5.19
33,9.36,6.0,1.05,1.56
40,9.12,5.5,1.13,1.82
181,15.36,11.0,2.26,2.56
181,17.76,13.0,2.71,2.96
181,14.91,9.0,1.27,2.16
181,13.55,9.5,1.8,2.25
195,33.96,26.5,4.83,5.66
255,18.95,14.0,2.9,3.15
49,7.88,4.5,0.5,1.58
190,16.56,12.0,2.35,2.76
66,12.7,8.0,1.5,2.9
40,10.56,7.0,0.99,1.76
34,11.16,7.5,1.24,1.86
49,11.0,7.0,1.26,2.2
25,9.96,6.5,0.87,1.66
181,10.0,7.5,0.98,0.7
52,19.75,14.0,2.13,3.95
40,9.36,6.0,1.06,1.56
25,11.16,7.5,0.96,1.86
181,14.12,9.5,2.14,2.82
181,13.71,8.0,1.45,1.96
181,13.56,9.5,1.85,2.26
17,11.76,8.0,1.88,1.96
181,16.62,11.5,2.15,3.32
112,9.75,6.0,1.02,1.95
189,16.8,13.0,2.01,2.0
257,13.5,9.0,1.5,2.7
97,11.16,7.5,1.41,1.86
33,11.62,7.5,1.08,2.32
257,24.75,18.0,3.8,4.95
97,16.71,10.5,1.99,2.46
97,9.12,5.5,0.51,1.82
40,13.56,9.5,1.85,2.26
40,9.36,6.0,0.93,1.56
33,53.19,47.0,9.99,2.44
14,61.8,35.0,8.34,25.0
189,17.3,10.5,2.0,5.0
112,11.44,7.0,1.18,2.64
49,13.39,8.5,1.45,3.09
49,11.44,7.0,1.26,2.64
40,9.12,5.5,0.86,1.82
40,9.36,6.0,0.95,1.56
52,9.36,6.0,0.92,1.56
17,14.8,11.0,1.87,2.0
52,13.55,9.5,1.5,2.25
195,14.12,9.5,1.84,2.82
181,20.91,14.0,2.35,3.16
54,11.76,8.0,1.46,1.96
188,37.8,33.0,9.09,3.0
49,14.16,10.0,2.13,2.36
66,16.0,11.0,1.58,3.2
33,14.31,12.5,2.53,0.01
61,18.5,13.0,2.7,3.7
112,50.55,33.0,8.01,13.0
225,18.96,14.0,2.43,3.16
181,19.11,12.5,2.03,2.86
49,12.7,8.0,1.4,2.9
210,10.55,7.0,1.2,1.75
40,7.24,4.5,0.65,0.94
14,22.77,18.0,4.25,2.97
33,11.62,7.5,1.17,2.32
181,12.36,8.5,1.81,2.06
189,11.76,8.0,1.16,1.96
97,9.8,6.5,0.97,1.5
52,11.16,7.5,0.99,1.86
52,22.63,17.5,3.8,3.33
61,19.55,14.5,3.3,3.25
65,11.16,7.5,0.64,1.86
49,15.99,9.0,1.25,3.24
54,14.75,10.5,1.8,2.45
66,9.96,6.5,1.0,1.66
33,26.31,18.5,0.83,4.06
49,11.5,7.0,1.27,2.7
61,14.75,10.0,1.55,2.95
255,18.8,15.0,3.76,2.0
40,11.62,7.5,1.5,2.32
181,12.36,8.5,1.56,2.06
65,9.96,6.5,1.03,1.66
40,9.75,6.0,1.15,1.95
89,28.56,22.0,4.03,4.76
49,11.62,7.5,1.4,2.32
49,18.96,14.0,2.42,3.16
181,17.16,12.5,2.28,2.86
49,15.51,9.5,1.83,2.26
181,10.56,7.0,1.41,1.76
97,8.3,5.5,0.78,1.0
256,17.15,12.5,2.5,2.85
80,11.15,7.5,1.0,1.85
228,14.75,10.5,2.2,2.45
65,46.31,32.5,9.26,9.26
112,12.51,7.0,1.05,1.76
106,17.16,12.5,1.91,2.86
66,11.62,7.5,0.97,2.32
49,14.75,10.0,1.05,2.95
97,9.96,6.5,0.94,1.66
62,19.56,14.5,2.22,3.26
52,8.16,5.0,0.74,1.36
257,15.96,11.5,2.16,2.66
40,11.0,7.0,1.22,2.2
66,9.36,6.0,1.01,1.56
97,10.79,6.5,1.37,2.49
65,13.57,7.5,1.08,2.32
49,11.3,7.5,1.49,2.0
25,14.05,9.0,1.85,1.3
49,14.3,11.5,2.06,1.0
189,13.56,9.5,1.98,2.26
17,14.8,12.0,2.12,1.0
54,9.95,6.5,1.1,1.65
33,9.36,6.0,0.67,1.56
255,9.96,6.5,0.9,1.66
25,11.15,7.5,1.2,1.85
97,12.35,8.5,1.7,2.05
33,46.26,34.0,9.64,7.71
256,6.96,4.0,0.49,1.16
52,12.36,8.5,1.29,2.06
195,14.76,10.5,2.6,2.46
49,11.62,7.5,1.25,2.32
17,15.96,11.5,1.9,2.66
181,8.8,6.0,0.77,1.0
181,22.33,14.5,2.23,4.08
40,13.71,8.0,1.44,1.96
181,8.3,4.5,0.53,2.0
89,30.94,22.0,5.15,7.14
25,13.56,9.5,1.8,2.26
52,13.11,7.5,1.15,1.86
181,13.75,6.0,0.91,4.0
61,15.8,11.5,2.45,2.5
177,20.16,15.0,3.58,3.36
112,10.14,6.0,0.87,2.34
65,8.0,5.5,0.7,0.7
49,12.35,8.5,0.9,2.05
65,8.84,5.0,0.5,2.04
33,40.75,32.5,9.7,3.7
181,9.2,6.0,1.02,1.4
52,7.56,4.5,0.49,1.26
178,29.16,22.5,6.06,4.86
25,7.3,4.5,0.39,1.0
40,10.38,6.5,1.01,2.08
97,16.56,12.0,2.55,2.76
40,14.76,10.5,1.74,2.46
25,11.16,7.5,1.48,1.86
52,11.76,8.0,1.8,1.96
49,8.8,6.0,1.08,1.0
80,16.56,12.0,3.39,2.76
40,9.96,6.5,1.25,1.66
257,11.07,5.5,1.03,1.82
181,9.95,6.5,1.2,1.65
97,13.57,10.0,1.6,1.77
54,10.3,6.5,1.25,2.0
181,13.3,9.5,1.4,2.0
40,14.76,10.5,2.13,2.46
85,24.96,19.0,3.05,4.16
181,13.39,8.5,1.64,3.09
106,11.0,7.0,1.11,2.2
256,11.8,7.0,1.1,3.0
65,13.8,11.0,1.91,1.0
181,15.36,11.0,2.53,2.56
97,10.56,7.0,1.11,1.76
66,11.16,7.5,1.3,1.86
65,12.0,6.5,0.81,3.7
33,12.36,8.5,1.22,2.06
49,9.36,6.0,0.93,1.56
65,7.8,4.0,0.42,2.0
181,21.96,16.5,3.69,3.66
52,9.12,5.5,0.88,1.82
210,8.8,6.0,0.7,1.0
14,30.3,20.5,6.5,8.0
49,12.88,8.5,1.51,2.58
181,12.96,9.0,2.0,2.16
228,12.36,8.5,1.86,2.06
80,25.11,17.5,3.96,3.86
52,8.58,6.0,0.82,0.78
228,17.25,11.5,2.14,2.0
181,7.56,4.5,0.45,1.26
97,11.16,7.5,1.1,1.86
49,10.38,6.5,1.0,2.08
61,27.04,19.0,4.32,6.24
61,17.16,12.5,2.94,2.86
40,8.19,4.5,0.7,1.89
25,12.85,9.0,2.0,2.55
33,10.56,7.0,1.12,1.76
66,14.76,10.5,1.56,2.46
33,9.49,5.5,0.81,2.19
189,11.15,8.5,1.4,1.85
52,13.3,10.0,1.7,1.5
189,18.55,12.5,2.6,4.25
189,8.84,5.0,0.81,2.04
91,12.88,8.5,1.75,2.58
33,7.0,4.5,0.6,0.7
65,7.56,4.5,0.7,1.26
36,34.71,25.5,7.77,5.46
195,15.8,12.5,1.9,1.5
40,9.8,6.0,1.2,2.0
65,8.8,5.0,0.7,2.0
61,20.38,14.5,3.22,4.08
181,15.96,11.5,2.28,2.66
255,12.2,9.5,2.18,0.9
25,8.76,5.5,0.72,1.46
91,29.76,23.0,6.2,4.96
62,14.8,11.0,2.52,2.0
40,15.1,11.5,1.83,1.8
80,17.88,12.5,3.45,3.58
49,8.76,5.5,0.73,1.46
66,8.3,5.5,0.82,1.0
181,16.56,12.0,2.44,2.76
228,19.89,13.5,3.5,4.59
54,7.56,4.5,0.51,1.26
65,11.0,7.0,1.06,2.2
49,12.36,8.5,1.74,2.06
65,7.25,4.0,0.44,1.45
40,12.25,8.0,1.14,2.45
106,12.35,8.5,1.5,2.05
228,17.3,13.5,3.6,2.0
112,21.8,19.0,5.74,1.0
181,12.25,8.0,1.01,2.45
49,14.75,10.0,1.85,2.95
33,11.0,7.0,1.36,2.2
255,22.3,15.5,4.01,5.0
61,13.56,9.5,1.98,2.26
106,13.56,9.5,2.44,2.26
54,15.96,11.5,1.72,2.66
89,17.16,12.5,3.03,2.86
181,11.44,7.0,1.14,2.64
181,9.54,6.5,1.46,1.24
33,11.44,7.0,0.78,2.64
49,11.76,8.0,1.29,1.96
228,17.16,12.5,2.63,2.86
210,13.56,9.5,2.16,2.26
112,7.56,4.5,0.65,1.26
181,14.16,10.0,2.31,2.36
25,8.4,5.5,0.6,1.1
52,10.3,7.0,1.28,1.5
195,12.36,8.5,2.02,2.06
106,6.3,3.5,0.39,1.0
61,10.38,6.5,0.71,2.08
225,23.3,19.5,4.6,2.0
189,13.5,9.0,1.87,2.7
61,20.76,15.5,4.32,3.46
54,10.38,6.5,1.11,2.08
62,18.51,12.0,2.06,2.76
66,6.36,3.5,0.44,1.06
61,19.75,14.0,3.4,3.95
97,12.43,9.5,1.91,1.13
65,9.8,6.5,0.8,1.5
181,12.36,8.5,2.05,2.06
188,12.88,8.5,1.95,2.58
181,14.75,10.0,2.03,2.95
97,10.8,7.0,1.0,2.0
40,9.75,6.0,1.13,1.95
97,7.56,4.5,0.62,1.26
189,10.38,6.5,1.06,2.08
61,15.36,11.0,2.01,2.56
37,19.55,14.5,3.4,3.25
40,8.84,5.0,0.97,2.04
40,8.5,5.0,0.99,1.7
17,13.55,9.5,2.2,2.25
256,15.95,11.5,3.0,2.65
106,18.95,14.0,3.4,3.15
52,6.96,4.0,0.36,1.16
257,19.32,15.0,3.77,2.52
181,62.6,41.5,14.12,10.43
97,12.0,8.5,1.66,1.7
25,10.3,5.5,0.67,3.0
26,30.3,23.5,6.12,5.0
189,9.96,6.5,0.98,1.66
33,10.7,7.5,1.21,1.4
181,14.76,10.5,1.98,2.46
112,6.95,4.0,0.7,1.15
112,11.15,7.5,1.8,1.85
37,17.32,15.5,3.33,0.02
181,8.15,4.5,0.7,1.85
97,11.16,7.5,1.11,1.86
17,7.54,4.0,0.53,1.74
133,60.06,43.5,14.5,12.01
33,8.16,5.0,0.53,1.36
133,22.25,16.0,3.8,4.45
61,11.76,8.0,1.71,1.96
66,6.96,4.0,0.54,1.16
33,8.16,5.0,0.4,1.36
150,9.95,6.5,1.1,1.65
25,10.56,7.0,1.01,1.76
17,17.25,12.0,2.92,3.45
97,10.3,7.5,1.3,1.0
112,26.16,20.0,4.66,4.36
181,13.56,9.5,1.75,2.26
256,16.56,12.0,3.06,2.76
181,16.3,12.5,2.93,2.0
40,7.56,4.5,0.73,1.26
40,8.76,5.5,0.95,1.46
80,10.56,7.0,1.17,1.76
49,12.0,8.0,1.35,2.2
49,7.8,5.0,0.83,1.0
66,8.4,5.5,0.93,1.1
225,19.75,14.5,3.4,3.95
181,6.96,4.0,0.39,1.16
49,16.3,12.5,2.35,2.0
189,8.16,5.0,0.63,1.36
61,10.56,7.0,1.22,1.76
225,12.96,9.0,1.85,2.16
195,13.56,9.5,1.92,2.26
190,14.12,9.5,1.75,2.82
40,13.8,10.0,2.4,2.0
33,6.95,4.5,0.6,1.15
150,10.35,6.5,1.1,2.05
40,15.36,11.0,2.14,2.56
52,9.12,5.5,0.56,1.82
14,26.3,20.5,6.1,4.0
255,13.51,8.0,1.33,1.76
91,9.96,6.5,1.34,1.66
40,6.35,3.5,0.5,1.05
17,14.15,10.0,1.9,2.35
181,9.35,6.0,0.9,1.55
40,11.44,7.0,1.47,2.64
34,11.44,7.0,1.39,2.64
49,11.76,8.0,1.2,1.96
181,14.8,10.5,2.4,2.5
40,8.16,5.5,1.0,1.36
181,11.15,8.0,1.7,1.85
65,9.55,6.5,1.1,1.25
112,8.3,5.5,0.87,1.0
40,9.36,6.0,1.06,1.56
181,9.96,6.5,0.85,1.66
25,9.96,6.5,0.94,1.66
227,16.64,11.0,2.52,3.84
189,9.75,6.5,1.2,1.95
188,16.38,13.5,3.2,1.08
49,11.76,8.0,1.41,1.96
49,10.56,7.0,1.56,1.76
49,11.8,8.5,1.58,1.5
195,9.8,7.0,1.53,1.0
228,16.56,12.0,2.83,2.76
112,11.62,7.5,1.47,2.32
33,7.25,4.0,0.45,1.45
61,15.36,11.0,1.96,2.56
181,10.56,7.0,1.33,1.76
25,6.36,3.5,0.41,1.06
181,14.16,10.0,2.12,2.36
150,10.56,7.0,1.08,1.76
40,9.54,6.5,0.83,1.24
33,8.16,5.0,0.71,1.36
40,8.76,5.5,1.08,1.46
97,12.09,7.5,1.32,2.79
40,12.8,9.0,1.76,2.0
62,19.55,14.5,3.1,3.25
49,12.36,8.5,1.5,2.06
49,9.36,6.0,1.11,1.56
225,8.75,5.5,0.9,1.45
17,15.36,11.0,2.25,2.56
17,19.12,13.5,2.92,3.82
25,10.11,5.0,0.8,1.36
188,21.62,15.5,3.95,4.32
61,16.3,12.5,2.9,2.0
189,11.15,8.0,1.4,1.85
49,19.3,14.5,3.1,3.0
49,6.85,3.5,0.4,1.55
17,15.96,11.5,2.83,2.66
80,18.8,15.0,4.37,2.0
181,8.8,5.5,0.7,1.5
181,12.95,9.0,1.4,2.15
52,8.9,6.0,0.9,1.1
195,17.76,13.0,2.18,2.96
225,21.62,15.5,3.69,4.32
61,14.69,9.5,2.11,3.39
255,24.12,17.5,4.5,4.82
65,12.25,8.0,1.34,2.45
188,17.76,13.0,2.99,2.96
52,7.56,4.5,0.7,1.26
228,17.76,13.0,2.73,2.96
66,9.96,6.5,1.05,1.66
49,9.8,7.5,1.31,0.5
40,6.8,4.0,0.6,1.0
40,10.14,6.0,1.06,2.34
97,14.16,10.0,1.24,2.36
66,8.3,5.5,0.94,1.0
210,9.36,6.0,1.04,1.56
256,7.3,5.0,0.76,0.5
112,11.44,7.0,0.99,2.64
189,23.76,18.0,3.87,3.96
54,12.96,9.0,1.39,2.16
54,9.12,5.5,1.06,1.82
17,17.8,13.0,2.83,3.0
33,8.15,5.0,0.8,1.35
61,19.3,15.5,4.1,2.0
225,17.76,13.0,3.11,2.96
228,13.56,10.0,2.29,2.26
97,9.68,7.5,1.13,0.88
97,6.62,4.0,0.56,1.32
17,12.95,9.5,1.9,2.15
150,8.76,6.0,1.17,1.46
108,9.36,6.5,1.11,1.56
34,14.8,11.5,2.44,2.0
195,9.96,7.0,1.67,1.66
33,8.16,5.5,0.81,1.36
189,10.56,7.5,1.29,1.76
97,9.12,6.0,0.95,1.82
97,11.62,8.0,1.63,2.32
112,8.16,5.5,0.99,1.36
33,9.96,7.0,1.02,1.66
40,13.3,7.0,1.63,5.0
17,11.76,8.5,1.81,1.96
40,8.84,5.5,0.96,2.04
181,11.76,8.5,1.89,1.96
97,10.56,7.5,1.01,1.76
181,8.15,5.5,0.8,1.35
52,12.3,9.0,1.79,2.0
65,6.36,4.0,0.47,1.06
25,11.16,8.0,1.72,1.86
154,10.35,7.0,1.4,2.05
25,8.16,5.5,0.91,1.36
49,14.76,11.0,2.31,2.46
189,14.76,11.0,2.05,2.46
61,12.3,10.0,1.48,1.0
188,12.36,9.0,2.05,2.06
61,8.76,6.0,0.87,1.46
106,6.67,4.5,0.71,0.87
66,12.8,10.0,1.5,1.5
106,10.14,6.5,1.06,2.34
97,11.62,8.0,1.5,2.32
33,9.75,6.5,0.97,1.95
97,13.8,11.5,2.03,1.0
181,11.15,8.0,1.6,1.85
210,6.2,3.5,0.4,1.4
52,7.3,5.0,0.81,1.0
17,6.55,5.0,0.7,0.25
189,8.76,6.0,1.01,1.46
17,12.96,9.5,2.35,2.16
62,15.3,12.5,3.1,1.5
255,5.76,3.5,0.42,0.96
89,14.16,10.5,2.67,2.36
89,15.8,12.5,3.08,2.0
37,19.3,12.5,3.34,5.5
49,14.76,11.0,2.63,2.46
188,15.8,11.5,2.44,3.0
188,41.16,33.0,10.63,6.86
97,11.76,8.5,1.64,1.96
97,8.76,6.0,1.05,1.46
181,8.16,5.5,0.91,1.36
189,20.91,14.5,3.42,3.16
133,13.56,10.0,2.48,2.26
181,9.35,6.5,1.1,1.55
25,9.35,6.5,1.2,1.55
112,7.82,5.5,0.92,1.02
37,15.96,12.0,2.38,2.66
225,6.62,4.0,0.64,1.32
257,13.8,10.5,2.6,2.0
49,14.75,10.5,2.28,2.95
181,12.25,8.5,1.84,2.45
210,10.0,9.0,9.8,1.0
195,13.8,10.5,2.28,2.0
49,6.96,4.5,0.78,1.16
49,11.88,9.5,1.79,1.08
40,11.44,7.5,1.5,2.64
189,10.8,8.0,1.32,1.5
181,6.36,4.0,0.56,1.06
25,8.76,6.0,1.01,1.46
97,8.16,5.5,1.0,1.36
49,11.16,8.0,1.5,1.86
225,24.95,19.5,4.7,4.15
65,8.3,4.0,0.52,3.0
14,35.0,19.5,6.13,8.08
