,Model,Feature details,RMSE,R^2 train,R^2 test,4 fold - mean,4 fold - std,5 fold - mean,5 fold - std,note,Deploy
3,Multiple Linear Regression,"['fare_amount', 'total_amount']",0.5212886970745658,0.7330894871634758,0.7248076022552441,0.6698525871501027,0.19971436511580126,0.6598997132014189,0.25527651101276405,"test_size = 0.2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
2,Multiple Linear Regression,"['trip_distance', 'fare_amount', 'total_amount']",0.5208119528355595,0.7335576209542902,0.7253107261410768,0.668664089191291,0.20042274810775448,0.6587847437995807,0.2561143120206451,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
1,Multiple Linear Regression,"['DOLocationID', 'fare_amount', 'total_amount']",0.5185683847449568,0.7364314582511398,0.7276722566839746,0.6722488954690549,0.19607242969178776,0.6622050005585971,0.25078880197832404,"test_size = 0.2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
0,Multiple Linear Regression,"['DOLocationID', 'trip_distance', 'fare_amount', 'total_amount']",0.517970344892298,0.7370328711791327,0.7283000193372842,0.6710564550176703,0.1967529103098977,0.6610799756606907,0.2515817284845046,"test_size = 0.2, num feature = 4","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
