,Model,Feature details,RMSE,R^2 train,R^2 test,4 fold - mean,4 fold - std,5 fold - mean,5 fold - std,note,Deploy
0,Polynomial Linear Regression,"['fare_amount', 'total_amount']",0.5881254997483303,0.7375397766546175,0.5636556699135938,0.6528985799709982,0.07582811497522529,0.6360375251578521,0.15036375519995948,"test_size = 0.2, Degree = 3, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
1,Polynomial Linear Regression,"['DOLocationID', 'fare_amount', 'total_amount']",0.5881254997483315,0.7375397766546175,0.563655669913592,0.6528985799709989,0.07582811497522438,0.636037525157852,0.1503637551999598,"test_size = 0.2, Degree = 3, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
4,Polynomial Linear Regression,"['trip_distance', 'fare_amount', 'total_amount']",0.6361547600654078,0.7135630031301705,0.4894775088289486,0.6027232852208297,0.10437823393709944,0.6054655400958388,0.14076147847931328,"test_size = 0.2, Degree = 2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
5,Polynomial Linear Regression,"['DOLocationID', 'trip_distance', 'fare_amount', 'total_amount']",0.6361547600654082,0.7135630031301706,0.48947750882894814,0.6027232852208303,0.10437823393709904,0.6054655400958389,0.14076147847931292,"test_size = 0.2, Degree = 2, num feature = 4","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
6,Polynomial Linear Regression,"['fare_amount', 'total_amount']",0.6399715311325848,0.7080854523699073,0.48333311442258564,0.6362568771841892,0.08009273523585317,0.6339277033273678,0.14870367118391498,"test_size = 0.2, Degree = 2, num feature = 2","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
7,Polynomial Linear Regression,"['DOLocationID', 'fare_amount', 'total_amount']",0.6399715311325849,0.7080854523699074,0.4833331144225854,0.6362568771841896,0.08009273523585288,0.6339277033273676,0.1487036711839148,"test_size = 0.2, Degree = 2, num feature = 3","LinearRegression(copy_X=True, fit_intercept=True, n_jobs=None, normalize=False)"
